898,898,WatchDarkGoldenRod18775,Watch,25544,83.75,1
899,899,PhoneLightGreen30743,Phone,40673,57.569999695,1
900,900,PhoneDarkOrchid24102,Phone,18322,9.340000153,1
901,901,ClotherBlanchedAlmond14258,Clother,36293,47.180000305,1
902,902,BikeDarkMagenta28250,Bike,11619,57.259998322,1
903,903,PhoneAliceBlue37298,Phone,39976,10.289999962,1
904,904,PhoneCoral28373,Phone,55593,7.369999886,1
905,905,LaptopDeepSkyBlue2254,Laptop,10167,52.799999237,1
906,906,WatchCadetBlue28799,Watch,20264,2.799999952,1
907,907,BikeMediumSlateBlue41759,Bike,36409,34.590000153,1
908,908,WatchPaleGreen47105,Watch,59440,81.220001221,1
909,909,LaptopWheat7109,Laptop,39273,98.529998779,1
910,910,PhoneGray31492,Phone,36668,46.990001678,1
911,911,WatchBlanchedAlmond41853,Watch,16394,95.760002136,1
912,912,JewelryDimGray18082,Jewelry,15883,33.380001068,1
913,913,JewelryHotPink47568,Jewelry,12816,59,1
914,914,LaptopSienna40466,Laptop,33274,48.130001068,1
915,915,StickerMoccasin44660,Sticker,47532,61.720001221,1
916,916,JewelryLightCoral49025,Jewelry,38412,29.340000153,1
917,917,StickerCyan30264,Sticker,55649,43.099998474,1
918,918,BikeChocolate10351,Bike,51904,79.870002747,1
919,919,JewelryLightCyan19370,Jewelry,19955,18.399999619,1
920,920,PhoneDarkGoldenRod21246,Phone,51750,91.489997864,1
921,921,JewelryPeru14543,Jewelry,41337,78.839996338,1
922,922,StickerMediumSlateBlue6110,Sticker,52336,41.529998779,1
923,923,WatchDarkOrchid49670,Watch,17254,80.120002747,1
924,924,JewelryAquamarine15496,Jewelry,22622,2.799999952,1
925,925,JewelrySkyBlue2966,Jewelry,14156,17.989999771,1
926,926,ClotherDarkTurquoise35966,Clother,14343,82.86000061,1
927,927,JewelryBlanchedAlmond20172,Jewelry,42149,76.339996338,1
928,928,WatchDimGray45305,Watch,23706,31.739999771,1
929,929,StickerPlum12555,Sticker,10974,27.729999542,1
930,930,StickerFireBrick19468,Sticker,44118,77.449996948,1
931,931,LaptopDarkSlateBlue26588,Laptop,35492,8.43999958,1
932,932,LaptopCornflowerBlue55114,Laptop,53817,5.389999866,1
933,933,ClotherOldLace52013,Clother,43219,57.630001068,1
934,934,JewelryDarkKhaki35867,Jewelry,13331,77.169998169,1
935,935,JewelryLightSlateGray20123,Jewelry,34085,31.63999939,1
936,936,LampMediumOrchid49223,Lamp,35270,53.439998627,1
937,937,LaptopMediumTurquoise48220,Laptop,59737,88.739997864,1
938,938,BikeViolet47130,Bike,23503,94.790000916,1
939,939,MattressOrchid48090,Mattress,57775,88.419998169,1
940,940,StickerLawnGreen18050,Sticker,35776,41.599998474,1
941,941,MattressDarkGray52979,Mattress,42525,82.290000916,1
942,942,MattressOrange2203,Mattress,38057,36.299999237,1
943,943,WatchDarkRed43488,Watch,12750,51.36000061,1
944,944,LampFireBrick19046,Lamp,53756,96.440002441,1
945,945,LampMagenta54588,Lamp,16370,1.159999967,1
946,946,StickerLightGray54226,Sticker,10958,73.5,1
947,947,BikeFuchsia54631,Bike,42960,24.809999466,1
948,948,MattressBlanchedAlmond29876,Mattress,12851,34.270000458,1
949,949,JewelryDarkRed47041,Jewelry,42056,90.930000305,1
950,950,LampAzure5977,Lamp,19404,47.400001526,1
951,951,StickerDarkOrange5722,Sticker,11107,26.969999313,1
952,952,LaptopOrangeRed10195,Laptop,20912,30.629999161,1
953,953,LampYellow36192,Lamp,18779,70.629997253,1
954,954,BikeLightCoral28004,Bike,19723,90.400001526,1
955,955,ClotherBisque51080,Clother,33071,77.199996948,1
956,956,MattressLightCoral11061,Mattress,43497,8.199999809,1
957,957,JewelryLightPink54750,Jewelry,19604,67.63999939,1
958,958,BikeBisque18110,Bike,34284,13,1
959,959,ClotherDarkRed9645,Clother,55858,68.620002747,1
960,960,LampWheat22639,Lamp,31803,56.959999084,1
961,961,BikeGold14653,Bike,51517,19.170000076,1
962,962,BikeMediumTurquoise11552,Bike,29276,11,1
963,963,LaptopPlum24137,Laptop,48446,7.619999886,1
964,964,LampDarkSlateBlue10456,Lamp,43921,87.5,1
965,965,StickerCyan43063,Sticker,26461,12.960000038,1
966,966,ClotherTan24753,Clother,32282,72.849998474,1
967,967,PhoneAzure14617,Phone,13103,45.849998474,1
968,968,StickerGray7343,Sticker,23339,67.239997864,1
969,969,JewelryMediumSpringGreen39989,Jewelry,17280,9.829999924,1
970,970,JewelryAliceBlue25527,Jewelry,23866,52.209999084,1
971,971,ClotherDarkOrchid41707,Clother,51533,61.680000305,1
972,972,LampMediumOrchid5101,Lamp,17972,55.5,1
973,973,MattressKhaki11760,Mattress,56125,90.870002747,1
974,974,LaptopLightSkyBlue43942,Laptop,42501,33.11000061,1
975,975,BikeCrimson45107,Bike,10036,37.240001678,1
976,976,LaptopIndigo5242,Laptop,31677,27.260000229,1
977,977,StickerPaleGoldenRod28756,Sticker,43923,95.5,1
978,978,WatchDarkGreen33962,Watch,26566,35.790000916,1
979,979,LampLightYellow14620,Lamp,40244,21.63999939,1
980,980,BikeDarkSeaGreen19576,Bike,48908,44.599998474,1
981,981,LaptopRed23253,Laptop,49273,1.950000048,1
982,982,LaptopPeru52068,Laptop,56358,22.850000381,1
983,983,WatchMaroon47851,Watch,26361,17.280000687,1
984,984,BikeSeaGreen31449,Bike,59641,65.330001831,1
985,985,StickerWhite26832,Sticker,26651,78.150001526,1
986,986,WatchDarkSeaGreen4571,Watch,37963,63.849998474,1
987,987,BikeSaddleBrown24323,Bike,41412,23.11000061,1
988,988,LampSlateBlue39884,Lamp,31869,24.5,1
989,989,LaptopSlateBlue6751,Laptop,32995,41.680000305,1
990,990,WatchCrimson32016,Watch,42969,84.550003052,1
991,991,StickerIvory13237,Sticker,12123,71.300003052,1
992,992,WatchMediumAquaMarine22442,Watch,13518,19.299999237,1
993,993,ClotherSalmon55159,Clother,22432,92.540000916,1
994,994,JewelryWheat56644,Jewelry,47722,20.149999619,1
995,995,JewelryKhaki23928,Jewelry,55433,84.779998779,1
996,996,LampDarkCyan56153,Lamp,12965,93.38999939,1
997,997,MattressPeru23746,Mattress,17821,87.580001831,1
998,998,StickerDodgerBlue9790,Sticker,22267,66.239997864,1
999,999,LampLightSalmon31316,Lamp,42628,77.400001526,1
1000,1000,PhoneBurlyWood40821,Phone,20820,63.430000305,1
