Order_ID,Product_ID,Customer_ID,Product_Values,General_Price,Tax,Total_Cost,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
31440,49012,89794,39830.0,141,3983.0,49403.12,2017-09-21,2017-09-22,2017-09-30,996.022,13.92
53419,31782,30933,16043.0,474,1604.3,22472.929,2017-10-15,2017-10-18,2017-10-15,936.446,12.729
47201,28390,21229,7335.0,359,733.5,10195.65,2017-09-29,2017-10-06,2017-10-07,104.168,0.0
56785,1163,98496,7047.0,121,704.7,9023.125,2017-04-19,2017-04-28,2017-04-26,448.271,2.965
48266,55045,23264,9630.0,452,963.0,11674.922,2017-03-27,2017-03-27,2017-03-28,1431.118,22.622
53995,28921,20444,47777.0,141,4777.7,55951.137,2017-03-22,2017-03-30,2017-03-29,2902.372,52.047
44266,12595,48713,32941.0,441,3294.1,44819.101,2017-01-02,2017-01-07,2017-01-03,1267.073,19.341
9533,12595,21238,32941.0,441,3294.1,43500.57399999999,2017-07-08,2017-07-14,2017-07-08,1222.691,18.454
32985,8885,23091,7732.0,304,773.2,10595.022,2017-05-04,2017-05-06,2017-05-12,409.12,2.182
11429,12595,14209,32941.0,441,3294.1,39907.445,2017-06-27,2017-06-30,2017-07-05,2741.737,48.835
29005,5477,66475,25559.0,355,2555.9,35592.465000000004,2017-03-31,2017-04-07,2017-04-07,3572.734,65.455
48103,50581,69062,40709.0,135,4070.9,52520.169,2017-04-17,2017-04-25,2017-04-25,577.926,5.559
12369,39254,22940,43496.0,291,4349.6,55693.003,2017-02-08,2017-02-12,2017-02-13,1206.17,18.123
17836,3368,68965,38678.0,426,3867.8,51856.86,2017-05-17,2017-05-23,2017-05-24,1717.006,28.34
18528,47657,57726,42739.0,286,4273.9,55191.719000000005,2017-03-26,2017-03-29,2017-04-01,3220.427,58.409
25720,11853,24683,13391.0,217,1339.1,18795.164,2017-01-26,2017-01-28,2017-01-30,2688.211,47.764
7457,18488,67257,5211.0,395,521.1,7201.393,2017-08-18,2017-08-25,2017-08-19,810.637,10.213
33876,8779,30933,31420.0,334,3142.0,40571.111,2017-11-28,2017-11-29,2017-12-06,2265.544,39.311
30200,56005,49036,47125.0,148,4712.5,64561.25,2017-02-25,2017-03-02,2017-02-28,0.0,0.0
48074,34216,18722,10148.0,243,1014.8,13936.789,2017-07-28,2017-07-30,2017-08-06,2001.441,34.029
51858,30398,92961,32610.0,387,3261.0,42728.866,2017-03-10,2017-03-18,2017-03-10,788.312,9.766
17371,24022,91714,19839.0,406,1983.9,25195.53,2017-06-21,2017-06-24,2017-06-25,40.215,0.0
33546,45469,55116,5216.0,430,521.6,6741.765,2017-01-20,2017-01-24,2017-01-24,956.253,13.125
48208,21852,68965,17547.0,107,1754.7,21260.21,2017-10-08,2017-10-12,2017-10-14,1717.006,28.34
8248,14150,30288,46716.0,351,4671.6,61197.96,2017-10-27,2017-11-04,2017-11-04,259.997,0.0
35460,52840,40613,12803.0,434,1280.3,14906.714,2017-08-10,2017-08-11,2017-08-17,3061.684,55.234
2279,25409,95937,46083.0,34,4608.3,60380.569,2017-04-29,2017-05-06,2017-05-04,891.973,11.839
33832,12357,21238,32338.0,21,3233.8,43349.107,2017-10-23,2017-10-29,2017-10-28,1109.351,16.187
13771,18488,15773,5211.0,395,521.1,6001.454000000001,2017-07-02,2017-07-04,2017-07-06,740.188,8.804
5749,42136,69180,12446.0,44,1244.6,17313.539999999997,2017-02-07,2017-02-13,2017-02-11,980.019,13.6
7969,34806,78687,35748.0,69,3574.8,50050.165,2017-07-16,2017-07-24,2017-07-21,448.271,2.965
49113,34312,87471,20009.0,167,2000.9,26414.005,2017-09-11,2017-09-13,2017-09-11,406.262,2.125
13206,14150,56073,46716.0,351,4671.6,64963.58,2017-04-01,2017-04-03,2017-04-02,1717.006,28.34
39223,45024,91667,26819.0,209,2681.9,32723.073,2017-05-27,2017-05-31,2017-05-27,494.628,3.893
54300,11853,56073,13391.0,217,1339.1,17817.928,2017-08-01,2017-08-03,2017-08-07,694.895,7.898
13022,52473,23264,49436.0,37,4943.6,56854.365,2017-03-26,2017-03-31,2017-03-27,448.271,2.965
12547,25070,10243,30512.0,69,3051.2,36005.687999999995,2017-12-26,2017-12-27,2018-01-01,376.411,1.528
8534,26421,62446,47150.0,117,4715.0,58466.0,2017-08-23,2017-08-25,2017-08-29,72.734,0.0
37802,17568,24321,25820.0,267,2582.0,34364.914,2017-07-21,2017-07-28,2017-07-28,1515.684,24.314
28287,24514,56240,44969.0,220,4496.9,54863.921,2017-08-22,2017-08-26,2017-08-29,387.058,1.741
17176,12595,18722,32941.0,441,3294.1,40517.947,2017-09-19,2017-09-28,2017-09-24,325.869,0.517
41946,56005,19844,47125.0,148,4712.5,62747.953,2017-09-02,2017-09-09,2017-09-11,3885.158,71.703
1892,18488,59783,5211.0,395,521.1,7092.994000000001,2017-05-17,2017-05-21,2017-05-26,3207.189,58.144
51668,28819,69180,22596.0,360,2259.6,29162.44,2017-03-21,2017-03-29,2017-03-28,980.019,13.6
2271,34312,18722,20009.0,167,2000.9,27830.001000000004,2017-03-18,2017-03-23,2017-03-20,1174.561,17.491
33944,12641,54714,30018.0,5,3001.8,39636.381,2017-09-22,2017-09-24,2017-09-22,931.057,12.621
9394,52840,88163,12803.0,434,1280.3,17440.420000000002,2017-04-02,2017-04-07,2017-04-07,1717.006,28.34
5990,39008,88275,15257.0,155,1525.7,17597.596999999998,2017-08-23,2017-08-26,2017-08-30,2902.372,52.047
19006,6298,91711,17154.0,433,1715.4,19898.640000000003,2017-06-02,2017-06-05,2017-06-10,0.0,0.0
47228,168,85771,43516.0,33,4351.6,50191.721000000005,2017-12-30,2018-01-07,2018-01-07,7716.035,148.321
19494,53728,11787,25665.0,394,2566.5,33368.764,2017-12-07,2017-12-15,2017-12-08,513.194,4.264
40257,15480,90987,6546.0,337,654.6,8393.996,2017-02-18,2017-02-24,2017-02-22,1055.815,15.116
40147,8856,78687,11581.0,354,1158.1,14244.631,2017-08-30,2017-09-06,2017-08-31,300.046,0.001
15079,30398,89794,32610.0,387,3261.0,44689.62,2017-12-01,2017-12-02,2017-12-05,996.022,13.92
15733,3848,72655,779.0,64,77.9,1008.583,2017-11-29,2017-11-29,2017-12-04,1652.169,27.043
18540,6879,10243,17479.0,85,1747.9,21900.797,2017-02-25,2017-03-03,2017-03-04,2902.372,52.047
24258,55787,55116,48084.0,290,4808.4,67317.59999999999,2017-10-15,2017-10-23,2017-10-16,56.966,0.0
7586,11853,49036,13391.0,217,1339.1,18534.814,2017-07-17,2017-07-20,2017-07-20,3061.684,55.234
44792,18488,62446,5211.0,395,521.1,6620.572,2017-10-09,2017-10-09,2017-10-13,430.078,2.602
53159,21126,68828,1018.0,365,101.8,1210.044,2017-11-23,2017-11-25,2017-11-25,740.188,8.804
19345,16567,87471,26851.0,22,2685.1,33585.538,2017-07-22,2017-07-30,2017-07-27,1389.41,21.788
42665,55045,22940,9630.0,452,963.0,11135.276,2017-10-09,2017-10-17,2017-10-13,3338.8,60.776
25871,8105,17985,21209.0,58,2120.9,25279.133,2017-01-14,2017-01-15,2017-01-19,2321.151,40.423
5053,24560,16193,41261.0,12,4126.1,47863.207,2017-04-22,2017-04-29,2017-04-30,322.363,0.447
10162,3250,78027,44495.0,139,4449.5,55682.128,2017-07-24,2017-07-26,2017-07-31,3468.89,63.378
32065,14150,37425,46716.0,351,4671.6,65402.4,2017-05-16,2017-05-17,2017-05-23,0.0,0.0
9738,18488,90445,5211.0,395,521.1,7034.787,2017-12-07,2017-12-13,2017-12-12,2902.372,52.047
17358,24653,17735,1765.0,347,176.5,2601.671,2017-10-15,2017-10-17,2017-10-16,7716.035,148.321
10340,18488,67257,5211.0,395,521.1,6476.756,2017-02-24,2017-03-01,2017-03-02,1055.815,15.116
27775,31753,57726,21227.0,253,2122.7,28674.573,2017-12-30,2018-01-01,2017-12-30,1206.17,18.123
19587,31686,55116,11963.0,147,1196.3,14119.099,2017-10-19,2017-10-24,2017-10-25,437.971,2.759
5589,24470,30361,24560.0,212,2456.0,32236.978,2017-09-23,2017-09-27,2017-09-30,3468.89,63.378
6456,52750,61163,44471.0,150,4447.1,51194.403,2017-02-09,2017-02-14,2017-02-11,2937.665,52.753
34106,38495,22940,26379.0,418,2637.9,33295.669,2017-01-17,2017-01-17,2017-01-25,3206.466,58.129
44799,21802,66475,6486.0,316,648.6,8497.255,2017-11-09,2017-11-16,2017-11-10,3572.734,65.455
30517,53728,90445,25665.0,394,2566.5,30542.878,2017-11-16,2017-11-19,2017-11-24,376.411,1.528
38393,1130,94329,46068.0,68,4606.8,57134.851,2017-04-10,2017-04-18,2017-04-16,826.567,10.531
51970,45544,21225,22321.0,156,2232.1,26787.527,2017-05-27,2017-05-28,2017-05-29,416.339,2.327
40979,15480,17985,6546.0,337,654.6,7802.863,2017-02-17,2017-02-25,2017-02-26,956.175,13.123
38087,39254,95937,43496.0,291,4349.6,56122.963,2017-10-10,2017-10-19,2017-10-16,956.175,13.123
10476,2595,95937,22574.0,376,2257.4,27552.119,2017-07-12,2017-07-19,2017-07-19,891.973,11.839
15937,12316,93085,8322.0,479,832.2,9598.421,2017-01-06,2017-01-08,2017-01-07,1706.073,28.121
46331,21852,61163,17547.0,107,1754.7,20891.231,2017-08-22,2017-08-30,2017-08-31,815.038,10.301
9454,34312,40207,20009.0,167,2000.9,24435.832,2017-12-02,2017-12-09,2017-12-03,1542.59,24.852
55589,37859,22940,25319.0,212,2531.9,31960.349,2017-10-24,2017-11-02,2017-11-02,3220.427,58.409
38799,53926,40207,50451.0,491,5045.1,67118.831,2017-08-30,2017-09-01,2017-08-30,1250.066,19.001
6920,31674,30933,28498.0,266,2849.8,35352.545000000006,2017-04-19,2017-04-20,2017-04-22,1051.254,15.025
40826,24450,67257,4122.0,485,412.2,5298.527,2017-07-01,2017-07-08,2017-07-10,1418.373,22.367
16906,14767,92961,19154.0,399,1915.4,22994.566000000003,2017-08-13,2017-08-18,2017-08-13,788.312,9.766
46415,48664,67181,19657.0,479,1965.7,24964.39,2017-01-30,2017-01-31,2017-02-04,134.245,0.0
3841,31686,19844,11963.0,147,1196.3,15562.201,2017-05-15,2017-05-19,2017-05-18,815.038,10.301
41762,354,13692,14848.0,118,1484.8,17234.4,2017-06-08,2017-06-12,2017-06-08,835.99,10.72
19430,13920,98262,1840.0,249,184.0,2189.6,2017-09-11,2017-09-13,2017-09-13,134.245,0.0
50865,34312,89794,20009.0,167,2000.9,25625.44,2017-02-04,2017-02-11,2017-02-12,996.022,13.92
9436,50713,67257,36438.0,400,3643.8,49213.667,2017-04-07,2017-04-13,2017-04-09,1418.373,22.367
29686,43890,68965,30339.0,225,3033.9,40985.99,2017-05-05,2017-05-05,2017-05-14,1717.006,28.34
16415,50713,23264,36438.0,400,3643.8,43424.598,2017-06-13,2017-06-20,2017-06-19,3468.89,63.378
35895,14841,55116,1560.0,36,156.0,2119.125,2017-02-20,2017-02-28,2017-02-24,956.253,13.125
46906,23946,46732,2721.0,167,272.1,3475.6420000000003,2017-08-10,2017-08-17,2017-08-16,1298.609,19.972
25443,16034,17985,27231.0,147,2723.1,32132.58,2017-12-25,2017-12-27,2017-12-28,40.215,0.0
6221,31481,91714,38472.0,166,3847.2,51977.623,2017-06-22,2017-06-29,2017-06-29,2321.151,40.423
17673,16567,23264,26851.0,22,2685.1,31210.538,2017-04-03,2017-04-12,2017-04-10,3468.89,63.378
17158,354,35741,14848.0,118,1484.8,19311.574,2017-12-17,2017-12-26,2017-12-20,758.677,9.174
5549,12357,17985,32338.0,21,3233.8,42374.619000000006,2017-05-23,2017-05-24,2017-05-28,891.973,11.839
1721,4821,19844,10879.0,250,1087.9,12577.489,2017-05-31,2017-06-07,2017-06-05,3631.975,66.639
3405,2595,91667,22574.0,376,2257.4,26650.92,2017-09-03,2017-09-12,2017-09-12,980.019,13.6
18700,38010,62446,46781.0,193,4678.1,64570.39,2017-07-18,2017-07-25,2017-07-27,930.489,12.61
27778,354,93085,14848.0,118,1484.8,18875.961,2017-07-01,2017-07-08,2017-07-07,1250.066,19.001
48732,44950,68965,32165.0,51,3216.5,39915.789,2017-07-20,2017-07-22,2017-07-21,1859.459,31.189
54883,51886,19844,25812.0,143,2581.2,31242.821,2017-01-03,2017-01-06,2017-01-04,815.038,10.301
55035,30524,17735,30687.0,416,3068.7,41863.318,2017-05-30,2017-06-07,2017-06-02,6749.898,128.998
12965,24915,17735,35891.0,22,3589.1,49256.589,2017-07-08,2017-07-13,2017-07-11,4595.966,85.919
33776,37388,66475,29454.0,355,2945.4,38944.735,2017-06-06,2017-06-07,2017-06-13,3572.734,65.455
32598,12595,85771,32941.0,441,3294.1,44556.269,2017-04-15,2017-04-17,2017-04-23,4595.966,85.919
1018,25588,14599,6868.0,70,686.8,8242.047,2017-03-22,2017-03-26,2017-03-25,322.363,0.447
46432,39254,56240,43496.0,291,4349.6,50022.141,2017-10-02,2017-10-11,2017-10-03,387.058,1.741
43093,47657,21225,42739.0,286,4273.9,53432.924,2017-01-13,2017-01-18,2017-01-16,758.677,9.174
21141,21098,87471,4200.0,187,420.0,5775.788,2017-08-30,2017-09-07,2017-09-01,1389.41,21.788
21654,10034,22942,44996.0,7,4499.6,61647.658,2017-06-09,2017-06-18,2017-06-10,456.907,3.138
42006,24013,71444,13988.0,433,1398.8,19731.521,2017-02-18,2017-02-21,2017-02-22,7716.035,148.321
49884,24450,30288,4122.0,485,412.2,5581.499,2017-10-08,2017-10-13,2017-10-13,1139.948,16.799
11387,20251,55116,39067.0,418,3906.7,44943.583,2017-09-24,2017-09-28,2017-09-29,1126.66,16.533
55644,48690,69180,43397.0,2,4339.7,57284.03999999999,2017-06-19,2017-06-23,2017-06-23,151.501,0.0
38278,37859,30361,25319.0,212,2531.9,35003.598,2017-02-10,2017-02-11,2017-02-16,3468.89,63.378
52480,12574,15773,27533.0,368,2753.3,36345.473000000005,2017-06-25,2017-06-26,2017-06-26,395.633,1.913
1019,12595,14599,32941.0,441,3294.1,39545.86,2017-11-09,2017-11-15,2017-11-17,1133.023,16.66
25313,42136,72655,12446.0,44,1244.6,15214.19,2017-09-12,2017-09-17,2017-09-14,1803.502,30.07
25775,19430,22942,11919.0,336,1191.9,15855.408,2017-09-05,2017-09-13,2017-09-06,456.907,3.138
27646,26583,15773,25000.0,308,2500.0,30062.257,2017-01-23,2017-01-31,2017-01-26,3412.854,62.257
39372,12122,37425,32343.0,347,3234.3,44956.77,2017-03-08,2017-03-11,2017-03-11,0.0,0.0
34526,44246,95806,9599.0,203,959.9,12205.615,2017-02-18,2017-02-24,2017-02-26,1044.244,14.885
44418,18085,91711,5075.0,274,507.5,6142.278,2017-05-12,2017-05-12,2017-05-13,376.411,1.528
99,44246,35741,9599.0,203,959.9,13152.957,2017-02-06,2017-02-10,2017-02-15,416.339,2.327
22133,16034,85771,27231.0,147,2723.1,33350.818,2017-06-25,2017-06-27,2017-06-27,6749.898,128.998
24542,50713,54714,36438.0,400,3643.8,51020.952000000005,2017-12-09,2017-12-17,2017-12-15,687.581,7.752
30226,20642,88163,9998.0,477,999.8,12523.528,2017-04-12,2017-04-18,2017-04-14,1601.389,26.028
29473,49012,49036,39830.0,141,3983.0,53822.547,2017-06-05,2017-06-05,2017-06-06,2902.372,52.047
310,35925,49036,13499.0,404,1349.9,16659.004,2017-02-11,2017-02-15,2017-02-19,3061.684,55.234
13613,45469,88275,5216.0,430,521.6,6728.527,2017-05-02,2017-05-08,2017-05-03,2902.372,52.047
32834,13920,35741,1840.0,249,184.0,2427.53,2017-10-30,2017-11-02,2017-10-31,1156.487,17.13
6708,31753,23091,21227.0,253,2122.7,25047.86,2017-07-31,2017-08-07,2017-08-03,0.0,0.0
48528,34584,14209,47465.0,224,4746.5,58453.937,2017-01-24,2017-01-26,2017-01-25,3899.358,71.987
44827,4289,90987,39065.0,28,3906.5,50395.896,2017-03-05,2017-03-10,2017-03-07,402.292,2.046
10860,30524,69180,30687.0,416,3068.7,36824.4,2017-06-30,2017-07-03,2017-07-08,0.0,0.0
10997,12492,78130,48527.0,92,4852.7,57293.049,2017-06-20,2017-06-28,2017-06-26,1859.459,31.189
1786,46857,16193,1845.0,185,184.5,2531.122,2017-08-06,2017-08-10,2017-08-06,1396.094,21.922
8041,28819,55116,22596.0,360,2259.6,28936.005,2017-02-09,2017-02-12,2017-02-10,956.253,13.125
41309,1163,13692,7047.0,121,704.7,9667.513,2017-10-26,2017-10-30,2017-10-28,956.175,13.123
16809,38344,60901,7041.0,142,704.1,8994.117,2017-10-08,2017-10-12,2017-10-10,2902.372,52.047
30350,31686,69180,11963.0,147,1196.3,13815.594,2017-09-08,2017-09-15,2017-09-14,3207.189,58.144
36683,23790,38333,43027.0,302,4302.7,56375.671,2017-11-22,2017-11-26,2017-11-24,815.038,10.301
27883,54894,91714,20245.0,2,2024.5,25521.823,2017-09-06,2017-09-15,2017-09-06,956.175,13.123
38601,39452,54678,41774.0,138,4177.4,57664.606,2017-06-13,2017-06-20,2017-06-15,1124.296,16.486
18565,12595,52069,32941.0,441,3294.1,44799.76,2017-05-15,2017-05-21,2017-05-18,0.0,0.0
30992,1532,63745,38943.0,271,3894.3,49474.143,2017-09-02,2017-09-11,2017-09-10,1126.66,16.533
30641,9944,23264,7289.0,255,728.9,10122.198,2017-12-08,2017-12-17,2017-12-16,3468.89,63.378
16598,33069,68965,28034.0,486,2803.4,33093.503000000004,2017-05-14,2017-05-17,2017-05-23,969.144,13.383
10735,31672,61163,4472.0,219,447.2,6240.294,2017-03-14,2017-03-16,2017-03-19,3746.714,68.934
21205,52825,94329,10272.0,348,1027.2,13160.73,2017-09-07,2017-09-07,2017-09-11,928.485,12.57
31081,55109,48713,35399.0,192,3539.9,43571.787,2017-08-30,2017-09-08,2017-09-07,1850.844,31.017
18764,168,90445,43516.0,33,4351.6,57888.814,2017-09-20,2017-09-23,2017-09-20,926.718,12.534
6679,48740,75971,44418.0,163,4441.8,54201.799000000006,2017-06-28,2017-07-06,2017-07-04,891.973,11.839
53644,48690,52069,43397.0,2,4339.7,59939.907,2017-12-17,2017-12-19,2017-12-19,2902.372,52.047
53502,6949,30361,2164.0,190,216.4,2498.305,2017-05-31,2017-06-08,2017-06-07,785.245,9.705
21742,44246,37425,9599.0,203,959.9,13054.64,2017-08-03,2017-08-04,2017-08-03,0.0,0.0
32213,6135,68965,8592.0,437,859.2,10753.383,2017-06-10,2017-06-15,2017-06-19,969.144,13.383
28892,10034,95806,44996.0,7,4499.6,58047.442,2017-05-23,2017-05-23,2017-05-25,430.078,2.602
37165,24560,78130,41261.0,12,4126.1,47476.178,2017-03-21,2017-03-21,2017-03-26,1601.389,26.028
8619,28705,69062,16813.0,272,1681.3,20368.044,2017-09-14,2017-09-15,2017-09-22,1515.684,24.314
34013,33413,72655,6797.0,412,679.7,8242.558,2017-09-27,2017-10-05,2017-10-03,1209.379,18.188
26538,16537,20374,7124.0,208,712.4,8762.52,2017-08-27,2017-08-30,2017-08-29,0.0,0.0
5158,53212,66475,1337.0,212,133.7,1840.81,2017-06-16,2017-06-16,2017-06-22,3429.995,62.6
31272,8105,28838,21209.0,58,2120.9,28434.093,2017-10-06,2017-10-15,2017-10-10,1001.662,14.033
48446,45024,56073,26819.0,209,2681.9,35153.983,2017-12-22,2017-12-22,2017-12-24,1354.652,21.093
40413,53728,23264,25665.0,394,2566.5,33880.765,2017-04-25,2017-05-04,2017-05-04,448.271,2.965
52554,19306,57726,13001.0,195,1300.1,15269.579,2017-06-12,2017-06-17,2017-06-20,3220.427,58.409
33674,38925,78687,28188.0,309,2818.8,38620.525,2017-09-30,2017-10-03,2017-09-30,448.271,2.965
2548,22414,63597,28542.0,360,2854.2,33166.499,2017-02-03,2017-02-07,2017-02-07,3188.96,57.779
42162,21126,60901,1018.0,365,101.8,1424.777,2017-06-10,2017-06-14,2017-06-19,2314.855,40.297
42270,23345,69180,20121.0,120,2012.1,24748.83,2017-09-28,2017-10-07,2017-10-05,151.501,0.0
50553,26458,91714,46292.0,199,4629.2,55552.141,2017-04-01,2017-04-04,2017-04-06,387.058,1.741
26249,47657,89794,42739.0,286,4273.9,57287.092,2017-08-04,2017-08-04,2017-08-11,1141.607,16.832
28503,13004,78687,1618.0,153,161.8,2312.398,2017-09-04,2017-09-07,2017-09-12,3468.89,63.378
31792,22716,31726,27860.0,408,2786.0,33989.2,2017-03-01,2017-03-05,2017-03-09,72.734,0.0
54036,56005,68965,47125.0,148,4712.5,65063.689,2017-06-17,2017-06-21,2017-06-25,1859.459,31.189
50284,26583,54714,25000.0,308,2500.0,34007.752,2017-11-20,2017-11-27,2017-11-28,687.581,7.752
39365,45024,35741,26819.0,209,2681.9,31655.594,2017-04-28,2017-05-03,2017-05-04,758.677,9.174
24226,33015,78130,7621.0,229,762.1,10167.119,2017-04-29,2017-05-04,2017-05-08,1859.459,31.189
38391,16537,21225,7124.0,208,712.4,8494.689999999999,2017-09-08,2017-09-17,2017-09-10,1156.487,17.13
22718,6135,69180,8592.0,437,859.2,10969.984,2017-01-15,2017-01-20,2017-01-20,3207.189,58.144
28892,14150,91714,46716.0,351,4671.6,56069.92,2017-05-01,2017-05-01,2017-05-09,835.99,10.72
14860,25530,21238,42308.0,201,4230.8,49507.281,2017-05-09,2017-05-11,2017-05-13,646.032,6.921
1575,21098,49036,4200.0,187,420.0,4998.0,2017-08-31,2017-09-04,2017-09-01,0.0,0.0
11996,46763,66475,31382.0,288,3138.2,38351.495,2017-11-16,2017-11-22,2017-11-16,3572.734,65.455
50838,4896,76377,23920.0,235,2392.0,29903.893,2017-02-08,2017-02-10,2017-02-15,494.628,3.893
2096,16537,49036,7124.0,208,712.4,9438.493,2017-03-30,2017-04-06,2017-04-01,2040.659,34.813
649,51008,88163,43053.0,254,4305.3,58142.643,2017-09-12,2017-09-18,2017-09-20,1354.652,21.093
28656,38725,11937,29446.0,487,2944.6,35370.045999999995,2017-09-20,2017-09-25,2017-09-22,2042.306,34.846
18968,39254,22900,43496.0,291,4349.6,54382.621,2017-06-04,2017-06-09,2017-06-07,931.057,12.621
34821,21852,17985,17547.0,107,1754.7,23874.640000000003,2017-01-15,2017-01-16,2017-01-20,835.99,10.72
10344,24013,98262,13988.0,433,1398.8,17362.092,2017-12-14,2017-12-15,2017-12-22,1148.609,16.972
7649,52840,38333,12803.0,434,1280.3,16968.894,2017-07-03,2017-07-12,2017-07-11,3746.714,68.934
18535,46192,91711,38670.0,431,3867.0,46792.228,2017-10-12,2017-10-21,2017-10-15,376.411,1.528
19779,21098,88298,4200.0,187,420.0,5226.123,2017-06-01,2017-06-01,2017-06-08,1206.17,18.123
53728,1163,37978,7047.0,121,704.7,9012.203,2017-04-14,2017-04-18,2017-04-23,3425.663,62.513
30232,51008,52069,43053.0,254,4305.3,59414.668,2017-01-27,2017-01-27,2017-02-05,376.411,1.528
42652,5477,11937,25559.0,355,2555.9,30952.364,2017-10-04,2017-10-07,2017-10-06,1598.69,25.974
29804,46763,40613,31382.0,288,3138.2,42051.88,2017-09-04,2017-09-07,2017-09-10,0.0,0.0
13490,54519,62446,7344.0,100,734.4,10147.33,2017-05-27,2017-05-27,2017-06-01,930.489,12.61
2650,50581,61163,40709.0,135,4070.9,55781.631,2017-01-17,2017-01-26,2017-01-18,815.038,10.301
24172,37859,54678,25319.0,212,2531.9,31918.426000000003,2017-01-03,2017-01-06,2017-01-06,1124.296,16.486
3801,13004,85771,1618.0,153,161.8,2187.001,2017-01-01,2017-01-01,2017-01-08,7716.035,148.321
2824,52326,67257,17960.0,117,1796.0,23379.017,2017-03-02,2017-03-09,2017-03-04,1850.844,31.017
30784,53728,62446,25665.0,394,2566.5,31864.136,2017-09-10,2017-09-10,2017-09-17,2276.823,39.536
9126,46192,23264,38670.0,431,3867.0,44473.465,2017-01-08,2017-01-17,2017-01-14,448.271,2.965
8844,28921,78130,47777.0,141,4777.7,61182.9,2017-11-05,2017-11-06,2017-11-05,1717.006,28.34
46464,23345,20374,20121.0,120,2012.1,23958.447,2017-01-26,2017-02-02,2017-02-04,1022.83,14.457
43321,26458,30306,46292.0,199,4629.2,56955.347,2017-02-14,2017-02-16,2017-02-23,1109.351,16.187
6560,30108,20374,25814.0,57,2581.4,36154.057,2017-12-29,2018-01-03,2018-01-03,1022.83,14.457
5262,48740,18722,44418.0,163,4441.8,59093.431,2017-02-14,2017-02-19,2017-02-22,1174.561,17.491
56334,22716,10243,27860.0,408,2786.0,35662.328,2017-06-23,2017-06-29,2017-07-01,376.411,1.528
11013,25989,88163,22243.0,193,2224.3,29386.788,2017-07-29,2017-07-30,2017-07-30,1601.389,26.028
56035,37388,24321,29454.0,355,2945.4,36841.814,2017-05-25,2017-06-02,2017-05-30,1515.684,24.314
33518,33283,75971,18322.0,301,1832.2,24198.163,2017-02-20,2017-02-20,2017-02-27,956.175,13.123
33196,52326,69180,17960.0,117,1796.0,21735.493,2017-01-14,2017-01-22,2017-01-20,494.628,3.893
16260,38495,69062,26379.0,418,2637.9,36163.544,2017-02-06,2017-02-14,2017-02-15,1515.684,24.314
24781,25989,92961,22243.0,193,2224.3,28701.388,2017-12-15,2017-12-19,2017-12-21,695.901,7.918
21243,16567,67181,26851.0,22,2685.1,34909.965000000004,2017-08-07,2017-08-15,2017-08-13,483.255,3.665
35822,24514,30288,44969.0,220,4496.9,56723.302,2017-06-02,2017-06-05,2017-06-04,3418.117,62.362
37092,27831,21229,19383.0,269,1938.3,22874.699,2017-09-27,2017-09-28,2017-09-28,437.971,2.759
39646,473,22940,13920.0,205,1392.0,16762.129,2017-06-07,2017-06-16,2017-06-11,3206.466,58.129
48181,26784,14599,27516.0,129,2751.6,36321.567,2017-04-21,2017-04-25,2017-04-27,322.363,0.447
24487,17568,28012,25820.0,267,2582.0,31305.578,2017-01-09,2017-01-09,2017-01-09,3468.89,63.378
9379,19279,21225,4127.0,436,412.7,4809.24,2017-04-11,2017-04-19,2017-04-19,1396.015,21.92
45402,55745,88275,39911.0,363,3991.1,50688.498,2017-03-23,2017-03-30,2017-03-24,376.411,1.528
12203,8856,56073,11581.0,354,1158.1,16241.74,2017-02-14,2017-02-19,2017-02-22,1717.006,28.34
31713,12595,75489,32941.0,441,3294.1,44828.1,2017-09-16,2017-09-17,2017-09-19,1717.006,28.34
17088,34806,54738,35748.0,69,3574.8,47189.485,2017-11-14,2017-11-15,2017-11-14,406.262,2.125
11284,47454,21225,20678.0,460,2067.8,25864.63,2017-12-23,2017-12-30,2017-12-27,1156.487,17.13
53295,51008,95315,43053.0,254,4305.3,50388.982,2017-10-18,2017-10-21,2017-10-20,1148.609,16.972
41470,15480,37425,6546.0,337,654.6,8306.104,2017-02-06,2017-02-12,2017-02-15,3207.189,58.144
32439,18085,52069,5075.0,274,507.5,6499.893,2017-02-26,2017-03-05,2017-03-01,494.628,3.893
21030,48664,11787,19657.0,479,1965.7,22851.64,2017-03-15,2017-03-22,2017-03-16,2776.021,49.52
40473,22716,90677,27860.0,408,2786.0,32885.520000000004,2017-09-18,2017-09-26,2017-09-20,835.99,10.72
23109,26421,24321,47150.0,117,4715.0,59915.499,2017-11-07,2017-11-11,2017-11-16,2049.946,34.999
6759,35925,88298,13499.0,404,1349.9,15854.606,2017-04-17,2017-04-26,2017-04-21,3338.8,60.776
36524,5477,54738,25559.0,355,2555.9,35078.383,2017-05-19,2017-05-19,2017-05-26,3427.643,62.553
21758,48690,98496,43397.0,2,4339.7,53378.311,2017-03-31,2017-04-04,2017-03-31,300.046,0.001
49624,48690,23091,43397.0,2,4339.7,59456.072,2017-06-13,2017-06-19,2017-06-16,409.12,2.182
51011,14150,72655,46716.0,351,4671.6,57482.642,2017-11-07,2017-11-08,2017-11-10,1398.076,21.962
