Order_ID,Product_ID,Customer_ID,Quantity,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
3243,36028,338,3407,2018-05-21,2018-05-27,2018-05-25,1557.877,1931.943
3244,36028,960,1699,2017-03-08,2017-03-15,2017-03-15,1951.562,1264.947
3245,36028,796,17,2017-07-04,2017-07-13,2017-07-09,2214.882,14.675
3246,36028,257,1,2018-05-09,2018-05-14,2018-05-15,3989.212,1.663
3247,14133,344,596,2017-09-12,2017-09-18,2017-09-14,3699.874,2669.886
3248,14133,170,21,2017-02-04,2017-02-04,2017-02-07,1299.657,27.66
3249,14133,819,2,2018-04-21,2018-04-25,2018-04-29,3386.611,8.134
3250,14133,587,2,2017-04-23,2017-04-25,2017-04-25,3699.874,8.959
3251,30925,293,367,2018-05-14,2018-05-23,2018-05-21,1003.069,353.909
3252,30925,575,48,2017-11-19,2017-11-26,2017-11-25,997.175,45.9
3253,30925,830,49,2018-11-01,2018-11-10,2018-11-03,863.912,37.9
3254,30925,364,122,2017-04-24,2017-05-02,2017-04-24,6878.147,1100.756
3255,30925,51,33,2018-07-30,2018-08-01,2018-07-31,1395.712,49.595
3256,35439,148,360,2018-04-01,2018-04-01,2018-04-03,809.922,298.965
3257,35439,533,243,2018-03-31,2018-04-01,2018-03-31,488.811,74.722
3258,35439,670,34,2018-05-20,2018-05-20,2018-05-22,732.725,23.961
3259,35439,289,44,2017-07-12,2017-07-13,2017-07-14,1040.704,53.078
3260,35439,661,13,2017-09-19,2017-09-23,2017-09-25,1898.832,33.85
3261,35439,980,37,2018-12-10,2018-12-14,2018-12-10,1932.325,98.361
3262,35439,833,1,2017-10-14,2017-10-21,2017-10-15,3096.661,4.555
3263,26909,155,182,2017-09-02,2017-09-09,2017-09-11,964.928,42.598
3264,26909,312,188,2017-10-29,2017-10-30,2017-11-04,869.632,37.696
3265,26909,769,265,2017-09-11,2017-09-11,2017-09-11,303.935,0.367
3266,26909,317,109,2017-02-07,2017-02-10,2017-02-10,877.668,22.164
3267,26909,51,4,2018-07-07,2018-07-07,2018-07-16,1395.712,1.543
3268,26909,139,8,2018-11-18,2018-11-20,2018-11-19,1813.748,4.263
3269,26909,739,19,2017-10-17,2017-10-21,2017-10-20,3112.283,18.809
3270,26909,15,1,2017-05-14,2017-05-19,2017-05-21,331.178,0.011
3271,24410,665,751,2017-11-27,2017-12-06,2017-11-29,2076.356,2359.389
3272,24410,170,161,2018-05-21,2018-05-29,2018-05-23,690.447,111.178
3273,24410,211,989,2017-03-14,2017-03-15,2017-03-19,333.56,58.701
3274,24410,71,104,2017-05-04,2017-05-10,2017-05-11,939.176,117.566
3275,24410,707,26,2018-02-06,2018-02-11,2018-02-12,6106.83,267.019
3276,24410,536,1,2018-06-24,2018-06-30,2018-06-26,1978.277,2.968
3277,24410,691,1,2018-08-16,2018-08-16,2018-08-24,2019.7,3.041
3278,24410,680,1,2018-11-24,2018-11-25,2018-11-24,778.374,0.846
3279,34565,761,738,2018-01-09,2018-01-10,2018-01-11,561.899,12.293
3280,34565,281,90,2018-11-16,2018-11-19,2018-11-22,1215.868,5.242
3281,34565,822,9,2017-02-09,2017-02-10,2017-02-15,1518.787,0.698
3282,34565,737,16,2018-02-10,2018-02-13,2018-02-19,1805.622,1.532
3283,34565,573,1,2017-04-10,2017-04-13,2017-04-14,4124.316,0.243
3284,55081,558,12,2017-11-27,2017-11-28,2017-12-05,979.359,13.712
3285,55081,619,2,2018-11-08,2018-11-12,2018-11-16,987.381,2.312
3286,55081,345,1,2017-01-04,2017-01-12,2017-01-07,277.543,0
3287,51134,78,336,2018-03-06,2018-03-14,2018-03-09,1973.313,1072.966
3288,51134,386,181,2017-11-19,2017-11-26,2017-11-22,1700.863,483.887
3289,51134,138,37,2018-01-20,2018-01-28,2018-01-23,1894.735,112.606
3290,51134,375,4,2017-02-11,2017-02-11,2017-02-16,3557.585,24.867
3291,51134,112,1,2018-07-13,2018-07-14,2018-07-14,1572.7,2.429
3292,25093,224,27,2018-05-29,2018-05-29,2018-05-31,392.769,0.594
3293,25093,260,89,2017-07-14,2017-07-16,2017-07-15,3886.92,75.723
3294,25093,505,17,2018-05-03,2018-05-09,2018-05-05,105.44,0
3295,25093,585,2,2018-07-08,2018-07-10,2018-07-14,3916.052,1.715
3296,25093,156,5,2017-08-18,2017-08-23,2017-08-21,1556.484,1.49
3297,25093,708,4,2018-09-17,2018-09-22,2018-09-25,2818.629,2.39
3298,25093,987,1,2018-01-07,2018-01-14,2018-01-16,1503.9,0.286
3299,25093,562,1,2018-03-21,2018-03-26,2018-03-23,4089.927,0.899
3300,51513,988,296,2017-06-08,2017-06-16,2017-06-08,1557.877,256.685
3301,51513,308,54,2018-07-03,2018-07-05,2018-07-07,2402.374,78.266
3302,51513,254,7,2018-07-30,2018-08-01,2018-08-02,301.475,0.007
3303,51513,744,5,2018-09-04,2018-09-06,2018-09-04,563.53,0.908
3304,51513,41,4,2018-03-09,2018-03-14,2018-03-13,1735.19,3.958
3305,51513,293,1,2018-02-25,2018-03-01,2018-02-27,309.219,0.006
3306,23061,700,1032,2017-04-11,2017-04-14,2017-04-12,1280.528,508.988
3307,23061,113,1492,2017-04-11,2017-04-11,2017-04-15,2923.546,1968.908
3308,23061,832,120,2017-02-09,2017-02-10,2017-02-16,1041.021,44.728
3309,23061,186,365,2017-02-21,2017-02-27,2017-02-22,1690.079,255.212
3310,23061,491,5,2017-03-28,2017-04-05,2017-03-28,1062.915,1.919
3311,23061,228,12,2017-04-03,2017-04-04,2017-04-07,1062.915,4.605
3312,58325,51,21,2018-10-31,2018-11-07,2018-11-03,443.879,0.898
3313,58325,245,57,2017-01-24,2017-01-29,2017-01-25,2015.384,29.059
3314,58325,407,3,2017-05-29,2017-06-05,2017-06-06,2276.867,1.763
3315,58325,882,6,2018-04-18,2018-04-24,2018-04-24,1556.4,2.24
3316,42506,643,491,2017-01-10,2017-01-19,2017-01-12,454.76,117.355
3317,42506,572,25,2017-05-09,2017-05-09,2017-05-15,2198.855,73.315
3318,42506,532,3,2017-12-06,2017-12-09,2017-12-09,2510.097,10.24
3319,42506,623,1,2018-11-16,2018-11-23,2018-11-23,190.677,0
3320,25724,512,197,2018-10-14,2018-10-16,2018-10-20,1527.847,220.019
3321,25724,407,184,2018-04-10,2018-04-14,2018-04-13,2929.711,440.125
3322,25724,598,122,2017-03-23,2017-03-25,2017-03-24,920.7,68.88
3323,25724,670,46,2018-03-04,2018-03-05,2018-03-09,974.869,28.238
3324,25724,407,112,2017-05-02,2017-05-02,2017-05-09,2929.711,267.902
3325,25724,175,8,2017-01-27,2017-01-30,2017-01-29,2018.646,12.506
3326,25724,427,1,2017-04-03,2017-04-06,2017-04-06,1151.659,0.775
3327,25724,248,4,2017-12-16,2017-12-21,2017-12-25,1302.18,3.646
3328,25724,924,1,2018-12-19,2018-12-21,2018-12-22,862.241,0.511
3329,28468,324,2381,2018-11-18,2018-11-26,2018-11-25,2013.266,3260.982
3330,28468,598,953,2018-03-08,2018-03-13,2018-03-13,938.872,486.711
3331,28468,860,1472,2017-08-23,2017-08-28,2017-08-25,1169.393,1023.029
3332,28468,158,31,2018-04-08,2018-04-14,2018-04-13,14.02,0
3333,28468,743,4,2017-03-24,2017-03-29,2017-03-28,847.36,1.75
3334,28468,4,2,2017-06-05,2017-06-06,2017-06-14,2763.8,3.939
3335,28748,845,53,2017-10-10,2017-10-19,2017-10-17,2769.362,47.587
3336,28748,515,16,2018-05-21,2018-05-28,2018-05-27,2685.511,13.878
3337,21561,607,503,2017-07-08,2017-07-15,2017-07-16,786.589,11.259
3338,21561,951,212,2017-01-16,2017-01-22,2017-01-24,711.402,4.012
3339,21561,309,242,2017-02-23,2017-02-23,2017-03-03,744.646,4.95
3340,21561,107,24,2017-11-13,2017-11-17,2017-11-15,2745.766,2.7
3341,21561,67,20,2018-07-13,2018-07-15,2018-07-16,726.096,0.392
3342,21561,951,1,2017-12-05,2017-12-06,2017-12-05,711.402,0.019
3343,21561,177,2,2018-11-05,2018-11-13,2018-11-10,3221.087,0.269
3344,52414,961,14,2017-12-03,2017-12-06,2017-12-06,829.832,12.109
3345,52414,610,8,2017-10-30,2017-11-06,2017-11-02,4116.095,49.835
3346,52414,445,1,2017-10-25,2017-11-01,2017-10-26,1443.342,1.866
3347,52414,38,1,2018-05-04,2018-05-05,2018-05-04,2904.449,4.252
3348,42221,657,347,2017-02-23,2017-02-25,2017-02-23,1699.99,503.577
3349,42221,717,346,2017-09-04,2017-09-11,2017-09-08,3927.225,1300.954
3350,42221,107,246,2018-02-16,2018-02-21,2018-02-21,3554.845,829.997
3351,42221,555,78,2018-09-15,2018-09-17,2018-09-19,1592.299,104.489
3352,42221,279,41,2017-02-17,2017-02-21,2017-02-26,2692.77,101.694
3353,42221,504,7,2018-06-12,2018-06-18,2018-06-16,3974.874,26.666
3354,42221,932,5,2018-05-26,2018-06-02,2018-05-31,3974.874,19.047
3355,43544,488,86,2018-03-18,2018-03-25,2018-03-22,561.899,24.271
3356,43544,628,302,2018-03-19,2018-03-22,2018-03-26,105.44,0
3357,43544,995,34,2018-04-03,2018-04-04,2018-04-10,3964.332,134.255
3358,43544,435,38,2017-05-16,2017-05-19,2017-05-18,3258.987,121.167
3359,43544,447,3,2018-05-10,2018-05-17,2018-05-16,983.771,2.21
3360,43544,747,1,2018-08-14,2018-08-21,2018-08-23,2045.266,1.881
3361,41146,68,9,2018-02-23,2018-02-27,2018-02-26,1527.004,1.018
3362,41146,23,1,2017-04-19,2017-04-26,2017-04-25,3109.445,0.259
3363,41146,384,3,2017-03-04,2017-03-07,2017-03-09,3162.44,0.792
3364,59848,235,33,2017-08-24,2017-09-02,2017-08-29,1097.92,1.022
3365,59848,599,145,2018-04-25,2018-04-25,2018-05-01,1013.939,4.017
3366,59848,72,351,2017-06-08,2017-06-14,2017-06-11,0.0,0
3367,59848,74,22,2018-09-08,2018-09-10,2018-09-08,77.504,0
3368,59848,262,6,2018-08-09,2018-08-16,2018-08-17,532.019,0.054
3369,59848,208,13,2018-02-05,2018-02-08,2018-02-06,1050.644,0.379
3370,59848,983,1,2017-11-12,2017-11-21,2017-11-21,1087.923,0.031
3371,32108,589,2,2017-10-09,2017-10-17,2017-10-13,903.12,2.018
3372,32108,146,1,2017-10-12,2017-10-20,2017-10-19,1556.484,2.102
3373,30401,436,2455,2018-07-19,2018-07-23,2018-07-21,50.987,0
3374,30401,923,219,2017-08-31,2017-08-31,2017-08-31,4033.026,1323.258
3375,30401,815,297,2017-03-21,2017-03-28,2017-03-27,1457.747,556.557
3376,30401,719,34,2018-06-29,2018-07-06,2018-07-06,300.792,0.044
3377,30401,81,23,2017-11-21,2017-11-22,2017-11-26,2349.547,76.3
3378,30401,509,3,2017-09-19,2017-09-26,2017-09-21,65.801,0
3379,42277,721,37,2017-09-22,2017-09-26,2017-09-30,4085.602,202.733
3380,42277,530,79,2017-09-28,2017-10-02,2017-09-29,2221.006,219.657
3381,42277,759,67,2017-08-31,2017-09-04,2017-09-01,1805.622,146.009
3382,42504,648,28,2017-07-17,2017-07-21,2017-07-26,583.962,11.602
3383,42504,888,970,2018-11-21,2018-11-29,2018-11-28,946.0,914.364
3384,42504,415,118,2017-08-01,2017-08-08,2017-08-04,2842.81,437.835
3385,42504,294,31,2018-11-17,2018-11-18,2018-11-22,1783.591,67.111
3386,42504,352,13,2018-03-31,2018-04-04,2018-04-02,1134.507,15.83
3387,42504,163,11,2018-04-19,2018-04-20,2018-04-21,977.606,10.876
3388,42504,430,12,2018-12-01,2018-12-04,2018-12-06,271.722,0
3389,42504,926,7,2018-05-02,2018-05-03,2018-05-11,307.306,0.075
3390,42504,7,2,2017-08-10,2017-08-11,2017-08-13,1203.207,2.636
3391,43387,821,414,2017-02-06,2017-02-06,2017-02-08,3229.024,1907.93
3392,43387,87,83,2017-10-09,2017-10-13,2017-10-16,989.305,90.018
3393,43387,983,41,2018-05-02,2018-05-03,2018-05-10,246.677,0
3394,43387,304,19,2017-12-17,2017-12-24,2017-12-17,2817.843,75.27
3395,43387,56,14,2017-08-01,2017-08-02,2017-08-06,3214.513,64.2
3396,43387,682,7,2017-06-18,2017-06-20,2017-06-22,1066.347,8.44
3397,43387,783,1,2017-03-13,2017-03-14,2017-03-16,1488.561,1.87
3398,43387,509,1,2018-01-17,2018-01-22,2018-01-20,1260.35,1.511
3399,18155,979,139,2017-11-23,2017-12-02,2017-12-02,2830.741,679.203
3400,18155,368,301,2017-10-10,2017-10-17,2017-10-16,1155.394,497.13
3401,18155,823,43,2017-05-25,2017-05-26,2017-06-03,1430.588,93.866
3402,18155,665,4,2017-04-02,2017-04-03,2017-04-06,2758.85,18.99
3403,18155,613,10,2017-07-31,2017-08-01,2017-08-06,1744.819,27.897
3404,18155,966,10,2018-04-05,2018-04-13,2018-04-08,1912.837,31.141
3405,18155,777,1,2018-10-28,2018-11-03,2018-10-30,75.246,0
3406,34424,283,2378,2018-07-01,2018-07-06,2018-07-06,753.341,1732.634
3407,34424,987,4686,2018-11-15,2018-11-17,2018-11-19,1694.178,10500.027
3408,34424,356,53,2017-08-01,2017-08-04,2017-08-10,300.792,0.067
3409,34424,941,755,2017-09-13,2017-09-15,2017-09-16,2349.547,2486.994
3410,34424,992,65,2017-06-18,2017-06-19,2017-06-21,118.431,0
3411,34424,289,4,2018-08-29,2018-09-02,2018-09-02,1086.796,5.058
3412,34424,487,6,2017-09-21,2017-09-26,2017-09-29,1949.281,15.904
3413,34424,630,1,2017-03-16,2017-03-24,2017-03-16,626.4,0.525
3414,34424,541,1,2018-10-16,2018-10-22,2018-10-18,653.424,0.568
3415,34424,15,6,2017-05-09,2017-05-14,2017-05-11,1406.051,10.666
3416,54608,983,1752,2018-03-29,2018-04-02,2018-04-07,868.344,1902.259
3417,54608,555,11,2017-07-26,2017-07-26,2017-07-27,1592.299,27.157
3418,54608,536,1,2018-09-06,2018-09-06,2018-09-14,3927.225,6.929
3419,37768,686,268,2017-10-13,2017-10-18,2017-10-16,1733.814,616.126
3420,37768,993,42,2018-05-29,2018-06-07,2018-06-04,2145.755,124.298
3421,37768,29,82,2017-08-30,2017-09-07,2017-09-06,1692.243,183.05
3422,37768,360,40,2018-11-23,2018-12-02,2018-11-26,352.181,3.347
3423,37768,251,2,2017-05-19,2017-05-26,2017-05-19,215.191,0
3424,37768,712,5,2018-03-26,2018-03-29,2018-03-27,1308.451,8.085
3425,39814,150,601,2017-01-21,2017-01-26,2017-01-26,3996.658,2393.65
3426,39814,135,161,2018-11-22,2018-11-23,2018-11-27,1094.743,137.857
3427,39814,350,16,2018-06-06,2018-06-14,2018-06-13,1230.647,16.043
3428,39814,309,3,2018-01-03,2018-01-12,2018-01-03,109.669,0
3429,39814,779,4,2017-01-28,2017-02-02,2017-02-05,4023.761,16.048
3430,39814,616,2,2018-07-12,2018-07-17,2018-07-14,4103.207,8.195
3431,39814,395,1,2017-08-03,2017-08-04,2017-08-10,809.922,0.549
3432,11989,115,483,2018-01-07,2018-01-12,2018-01-08,997.175,605.45
3433,11989,70,144,2018-05-19,2018-05-23,2018-05-27,1030.894,189.237
3434,11989,244,124,2017-11-18,2017-11-27,2017-11-24,1230.049,207.356
3435,11989,33,32,2017-08-29,2017-09-04,2017-09-03,1022.713,41.582
3436,11989,54,12,2017-12-17,2017-12-20,2017-12-23,927.567,13.54
3437,11989,142,4,2017-08-29,2017-08-30,2017-08-30,1280.528,7.052
3438,11989,813,1,2017-03-24,2017-03-24,2017-03-26,863.718,1.014
3439,57101,205,1137,2018-06-19,2018-06-24,2018-06-24,1050.644,397.552
3440,57101,696,287,2017-02-23,2017-03-02,2017-02-28,882.351,77.851
3441,57101,724,3,2018-10-14,2018-10-21,2018-10-14,2936.096,3.684
3442,57101,465,2,2018-12-20,2018-12-26,2018-12-22,583.962,0.265
3443,57101,796,2,2017-04-21,2017-04-30,2017-04-30,938.188,0.595
3444,57101,331,1,2018-05-26,2018-05-30,2018-06-01,271.722,0
3445,50863,247,731,2018-06-15,2018-06-19,2018-06-17,7.466,0
3446,50863,263,208,2018-06-19,2018-06-23,2018-06-20,7.466,0
3447,50863,328,37,2017-07-08,2017-07-13,2017-07-12,1483.89,64.549
3448,50863,79,52,2017-05-12,2017-05-13,2017-05-16,563.53,20.194
3449,50863,175,3,2017-05-04,2017-05-09,2017-05-05,3383.714,13.632
3450,50863,595,35,2018-07-07,2018-07-08,2018-07-11,194.594,0
3451,48601,206,423,2018-08-27,2018-08-27,2018-09-04,2901.957,1332.42
3452,48601,76,134,2017-03-30,2017-04-02,2017-04-02,1228.192,150.572
3453,48601,610,10,2018-09-22,2018-09-25,2018-09-24,2901.695,31.496
3454,48601,348,1,2018-03-31,2018-04-08,2018-04-02,1747.626,1.752
3455,18083,96,324,2017-11-02,2017-11-07,2017-11-10,3349.219,1857.143
3456,18083,760,45,2018-03-09,2018-03-09,2018-03-12,1017.235,60.672
3457,18083,687,2,2018-05-07,2018-05-16,2018-05-11,1002.706,2.642
3458,18083,235,2,2018-03-19,2018-03-20,2018-03-22,1418.485,4.205
3459,21980,288,30,2017-10-15,2017-10-21,2017-10-21,523.357,2.107
3460,21980,273,330,2017-10-24,2017-10-27,2017-10-27,877.668,59.934
3461,21980,811,17,2017-03-03,2017-03-08,2017-03-11,832.115,2.844
3462,21980,908,21,2017-06-25,2017-06-28,2017-06-30,721.605,2.784
3463,21980,864,5,2017-01-17,2017-01-19,2017-01-26,132.059,0
3464,21980,273,1,2017-01-15,2017-01-16,2017-01-15,877.668,0.182
3465,21980,964,2,2017-09-18,2017-09-23,2017-09-19,2901.957,1.636
3466,21980,206,1,2017-08-20,2017-08-20,2017-08-21,2901.957,0.818
3467,59851,456,2204,2018-09-27,2018-10-06,2018-09-28,1703.954,467.242
3468,59851,963,1733,2018-10-23,2018-10-26,2018-10-28,3474.277,830.654
3469,59851,565,207,2018-10-01,2018-10-04,2018-10-09,2214.167,59.831
3470,59851,724,33,2017-04-19,2017-04-24,2017-04-22,3699.874,16.942
3471,59851,405,21,2018-08-19,2018-08-23,2018-08-22,1894.735,5.057
3472,59851,807,15,2017-11-22,2017-11-27,2017-11-29,1403.628,2.5
3473,59851,428,5,2018-09-23,2018-09-29,2018-09-26,3851.662,2.682
3474,59851,944,1,2018-03-25,2018-04-03,2018-03-30,606.454,0.046
3475,59851,551,1,2017-12-06,2017-12-08,2017-12-14,265.088,0
3476,28894,453,494,2018-05-04,2018-05-06,2018-05-12,3673.438,2954.333
3477,28894,741,62,2017-12-20,2017-12-23,2017-12-21,1551.988,137.611
3478,28894,507,63,2017-03-17,2017-03-23,2017-03-19,979.5,75.891
3479,28894,716,24,2017-04-11,2017-04-14,2017-04-20,699.483,16.997
3480,28894,278,23,2018-12-18,2018-12-21,2018-12-21,1308.451,41.119
3481,28894,729,20,2017-03-24,2017-03-27,2017-03-25,1014.178,25.322
3482,28894,664,1,2017-01-04,2017-01-06,2017-01-04,277.543,0
3483,28894,454,4,2018-03-24,2018-04-01,2018-03-27,1079.467,5.527
3484,28894,951,2,2018-02-16,2018-02-16,2018-02-19,277.543,0
3485,22512,182,5210,2018-04-14,2018-04-21,2018-04-19,929.174,611.019
3486,22512,156,652,2017-11-29,2017-11-30,2017-12-01,765.895,56.622
3487,22512,250,248,2017-07-19,2017-07-27,2017-07-27,1130.957,38.413
3488,22512,58,2,2017-06-01,2017-06-03,2017-06-08,1611.474,0.489
3489,22512,526,9,2017-09-01,2017-09-03,2017-09-01,3227.734,4.912
3490,55086,570,1083,2018-12-13,2018-12-13,2018-12-13,2040.591,628.102
3491,55086,375,281,2017-06-01,2017-06-02,2017-06-09,3554.845,304.749
3492,55086,973,93,2018-06-18,2018-06-18,2018-06-24,212.434,0
3493,55086,644,34,2017-03-13,2017-03-16,2017-03-15,1841.744,17.466
3494,55086,389,9,2018-01-27,2018-01-31,2018-02-04,3917.474,10.848
3495,55086,265,1,2018-11-29,2018-12-06,2018-12-04,2501.547,0.734
3496,57953,723,317,2017-05-05,2017-05-14,2017-05-07,1511.673,455.85
3497,57953,25,670,2018-11-30,2018-12-08,2018-12-06,1986.411,1340.96
3498,57953,704,231,2018-06-24,2018-06-30,2018-07-01,4165.871,1059.832
3499,57953,295,48,2018-12-17,2018-12-19,2018-12-22,1382.137,61.645
3500,57953,500,55,2017-10-26,2017-10-28,2017-10-26,350.678,3.308
3501,57953,217,4,2018-02-16,2018-02-25,2018-02-23,300.792,0.004
3502,41203,653,6,2018-04-26,2018-05-01,2018-05-02,986.609,0.95
3503,41203,932,62,2018-07-08,2018-07-13,2018-07-09,2732.163,34.773
3504,41203,980,3,2017-11-13,2017-11-20,2017-11-19,1927.395,1.126
3505,32054,467,11,2018-01-30,2018-02-07,2018-01-30,1203.72,11.762
3506,32054,965,28,2017-05-14,2017-05-20,2017-05-23,2359.625,68.235
3507,32054,169,1,2018-10-08,2018-10-10,2018-10-11,1046.297,0.883
3508,32054,391,12,2018-04-28,2018-04-29,2018-05-05,1339.377,14.757
3509,32054,762,3,2017-11-16,2017-11-25,2017-11-20,860.137,1.988
3510,32054,294,20,2018-05-13,2018-05-20,2018-05-18,1744.819,34.19
3511,32054,192,4,2018-05-31,2018-06-05,2018-06-03,1398.573,5.199
3512,32054,445,1,2017-06-10,2017-06-14,2017-06-14,235.153,0
3513,32054,304,1,2018-03-31,2018-04-05,2018-04-06,2276.942,2.339
3514,32054,741,3,2018-07-01,2018-07-03,2018-07-09,1639.898,4.756
3515,19264,183,580,2017-12-24,2017-12-25,2017-12-24,1203.72,564.937
3516,19264,525,3726,2018-06-17,2018-06-25,2018-06-24,868.317,2282.294
3517,19264,283,588,2018-01-05,2018-01-11,2018-01-05,985.089,434.173
3518,19264,105,88,2017-09-10,2017-09-14,2017-09-19,920.7,58.871
3519,19264,747,20,2018-08-30,2018-09-02,2018-09-04,885.837,12.628
3520,19264,397,9,2018-05-08,2018-05-16,2018-05-14,1576.997,12.387
3521,19264,213,1,2018-08-15,2018-08-18,2018-08-24,1170.398,0.938
3522,29883,412,1046,2018-03-23,2018-03-29,2018-03-23,1701.958,1950.669
3523,29883,215,981,2017-02-17,2017-02-17,2017-02-25,174.483,0
3524,29883,895,1,2017-08-18,2017-08-20,2017-08-21,1564.048,1.681
3525,29883,284,35,2018-08-01,2018-08-03,2018-08-09,807.719,23.638
3526,29883,872,6,2017-03-10,2017-03-11,2017-03-16,284.05,0
3527,29883,236,10,2017-05-28,2017-05-28,2017-05-31,4116.095,50.762
3528,29883,545,6,2017-12-06,2017-12-09,2017-12-07,1763.87,11.683
3529,29883,841,4,2018-02-01,2018-02-08,2018-02-01,2904.449,13.858
3530,29883,904,3,2017-01-15,2017-01-23,2017-01-16,1264.137,3.847
3531,29883,794,1,2018-06-02,2018-06-04,2018-06-03,3851.662,4.724
3532,47155,482,716,2017-11-27,2017-11-28,2017-12-05,1660.262,707.281
3533,47155,127,1272,2018-08-24,2018-08-31,2018-09-02,1929.02,1504.769
3534,47155,959,169,2018-04-18,2018-04-22,2018-04-18,1945.195,201.911
3535,47155,721,5,2017-06-10,2017-06-19,2017-06-12,2157.769,6.746
3536,47155,806,57,2018-01-03,2018-01-12,2018-01-09,571.714,11.247
3537,47155,591,10,2017-03-12,2017-03-21,2017-03-18,2276.867,14.356
3538,47155,469,2,2017-06-23,2017-06-29,2017-06-28,1017.618,1.042
3539,47155,903,2,2018-11-11,2018-11-12,2018-11-16,2124.802,2.65
3540,47155,956,2,2018-04-14,2018-04-18,2018-04-17,1712.589,2.052
3541,51422,112,566,2017-04-19,2017-04-20,2017-04-22,1265.153,290.182
3542,51422,860,1,2018-01-13,2018-01-19,2018-01-21,1945.195,0.874
3543,51422,536,194,2018-07-07,2018-07-07,2018-07-11,1978.277,172.951
3544,51422,276,74,2017-06-18,2017-06-23,2017-06-23,2041.51,68.457
3545,51422,771,6,2018-04-02,2018-04-03,2018-04-11,627.934,1.045
3546,51422,574,4,2018-08-07,2018-08-16,2018-08-11,2268.863,4.183
3547,19586,306,2185,2017-01-31,2017-02-06,2017-02-09,4096.677,514.336
3548,19586,565,133,2017-01-03,2017-01-09,2017-01-06,2214.167,15.784
3549,19586,100,251,2018-02-20,2018-02-27,2018-02-24,2214.167,29.788
3550,19586,0,114,2017-01-25,2017-02-03,2017-01-26,3075.729,19.619
3551,19586,789,23,2017-03-11,2017-03-17,2017-03-12,3094.626,3.985
3552,19586,205,17,2017-06-21,2017-06-29,2017-06-29,774.061,0.5
3553,19586,911,1,2018-11-25,2018-11-26,2018-11-29,3400.831,0.192
3554,40194,269,3757,2017-10-16,2017-10-18,2017-10-16,1106.793,3005.66
3555,40194,702,57,2017-11-14,2017-11-16,2017-11-22,1066.347,43.315
3556,40194,439,1,2018-08-15,2018-08-16,2018-08-23,1485.336,1.175
3557,40194,811,1,2017-06-30,2017-07-05,2017-07-07,671.34,0.368
3558,15489,711,835,2017-11-15,2017-11-18,2017-11-19,4143.747,1100.868
3559,15489,155,368,2017-05-03,2017-05-11,2017-05-11,440.056,17.678
3560,15489,703,47,2017-08-03,2017-08-06,2017-08-11,4245.672,63.608
3561,15489,401,3,2018-11-15,2018-11-19,2018-11-19,2117.537,1.87
3562,15489,974,2,2017-07-05,2017-07-07,2017-07-13,7.466,0
3563,15489,895,1,2017-06-04,2017-06-09,2017-06-11,440.056,0.048
3564,15489,151,4,2018-05-03,2018-05-04,2018-05-07,1523.42,1.679
3565,15489,79,4,2017-08-07,2017-08-16,2017-08-16,563.53,0.362
3566,35658,217,41,2018-11-29,2018-12-01,2018-12-01,257.082,0
3567,35658,363,1,2018-10-15,2018-10-15,2018-10-18,3673.438,1.927
3568,35658,693,1,2018-06-01,2018-06-05,2018-06-09,249.885,0
3569,30694,690,493,2018-04-15,2018-04-23,2018-04-15,1290.809,711.406
3570,30694,184,362,2017-08-14,2017-08-16,2017-08-19,3214.513,1536.58
3571,30694,790,98,2017-04-15,2017-04-22,2017-04-15,954.747,93.45
3572,30694,17,30,2018-07-03,2018-07-05,2018-07-09,732.714,18.906
3573,30694,887,1,2018-10-16,2018-10-18,2018-10-20,7408.691,10.353
3574,30694,568,2,2017-12-24,2017-12-29,2017-12-26,1042.761,2.164
3575,30694,12,1,2018-02-15,2018-02-16,2018-02-24,1418.485,1.629
3576,30694,338,1,2017-05-21,2017-05-30,2017-05-29,1042.761,1.082
3577,56854,298,2376,2018-01-10,2018-01-16,2018-01-17,965.128,803.447
3578,56854,487,102,2018-09-24,2018-09-25,2018-10-02,1949.281,85.526
3579,56854,337,9,2017-01-17,2017-01-24,2017-01-17,2271.901,9.023
3580,56854,207,1,2017-11-09,2017-11-10,2017-11-09,1703.323,0.713
3581,12301,227,1266,2018-10-09,2018-10-11,2018-10-17,956.963,425.339
3582,12301,116,55,2018-03-19,2018-03-23,2018-03-21,878.048,16.259
3583,12301,37,579,2018-01-06,2018-01-06,2018-01-15,3697.589,1006.028
3584,12301,571,13,2017-11-10,2017-11-16,2017-11-16,1007.392,4.703
3585,12301,479,9,2017-04-07,2017-04-10,2017-04-12,2032.34,7.973
3586,12301,102,3,2017-02-09,2017-02-18,2017-02-12,423.339,0.189
3587,12301,314,2,2018-01-11,2018-01-11,2018-01-16,658.773,0.367
3588,12301,451,3,2017-04-17,2017-04-25,2017-04-18,3711.438,5.234
3589,12301,448,1,2018-06-23,2018-06-30,2018-06-27,3686.132,1.732
3590,51320,198,528,2017-12-21,2017-12-24,2017-12-28,655.088,126.366
3591,51320,213,40,2017-02-17,2017-02-18,2017-02-19,744.646,11.988
3592,51320,648,337,2018-04-02,2018-04-10,2018-04-10,867.556,128.914
3593,51320,74,159,2018-07-23,2018-07-23,2018-07-24,494.045,20.795
