Import_ID,Product,Warehouse,Suppiler,Quantity,Ship_Distance,Ship_Cost,ImportDate,ModifiedDate
4376,535,8,1,205,1160.633,86.3975,2018-11-14,2018-11-14
4377,535,8,1,1400,1160.633,590.033,2018-02-17,2018-02-17
4378,535,8,3,196,740.271,42.2575,2017-06-07,2017-06-07
4379,535,8,6,833,931.046,257.4165,2017-04-19,2017-04-19
4380,535,8,6,226,931.046,69.839,2017-02-01,2017-02-01
4381,535,8,9,1,931.046,0.309,2018-12-01,2018-12-01
4382,535,8,4,20,937.077,6.2395,2018-12-27,2018-12-27
4383,535,8,9,42,931.046,12.979,2018-03-27,2018-03-27
4384,535,8,4,27,937.077,8.4235,2017-05-11,2017-05-11
4385,535,8,7,4,3162.44,5.607,2017-12-29,2017-12-29
4386,535,8,7,2,3162.44,2.8035,2018-10-05,2018-10-05
4387,536,1,9,2998,1242.832,2554.125,2018-07-17,2018-07-17
4388,536,1,0,2,1003.069,1.2705,2017-10-02,2017-10-02
4389,536,1,9,4,1242.832,3.408,2017-01-23,2017-01-23
4390,536,1,8,12,1024.691,7.858,2018-10-18,2018-10-18
4391,536,1,2,3,2735.125,6.601,2018-05-22,2018-05-22
4392,537,9,7,4176,2782.34,8477.521,2018-10-18,2018-10-18
4393,537,9,2,41,2595.052,76.9525,2017-04-07,2017-04-07
4394,537,9,1,13,1124.778,8.7685,2017-12-23,2017-12-23
4395,537,9,4,33,1388.085,29.3645,2017-10-05,2017-10-05
4396,537,9,7,4,2782.34,8.12,2017-08-28,2017-08-28
4397,537,9,3,13,1169.634,9.2455,2017-11-14,2017-11-14
4398,537,9,6,3,1386.663,2.666,2018-01-06,2018-01-06
4399,538,8,5,2041,1604.717,6.391,2018-11-11,2018-11-11
4400,538,8,9,1397,931.046,2.116,2017-09-12,2017-09-12
4401,538,8,7,50,3162.44,0.3435,2018-11-13,2018-11-13
4402,538,8,6,4,931.046,0.006,2018-03-08,2018-03-08
4403,538,8,4,81,937.077,0.124,2018-10-20,2018-10-20
4404,538,8,7,1,3162.44,0.007,2017-08-22,2017-08-22
4405,538,8,7,1,3162.44,0.007,2018-06-19,2018-06-19
4406,538,8,1,1,1160.633,0.002,2017-05-03,2017-05-03
4407,538,8,2,2,2968.23,0.013,2018-09-08,2018-09-08
4408,539,1,5,838,1519.695,754.0065,2018-09-07,2018-09-07
4409,539,1,4,1344,1243.139,935.093,2018-03-26,2018-03-26
4410,539,1,6,199,1242.832,138.41,2017-05-01,2017-05-01
4411,539,1,6,20,1242.832,13.9105,2018-05-18,2018-05-18
4412,539,1,1,3,1062.915,1.6885,2017-06-11,2017-06-11
4413,540,9,7,3162,2782.34,4622.37,2017-09-28,2017-09-28
4414,540,9,8,134,979.276,53.6035,2018-12-11,2018-12-11
4415,540,9,1,1,1124.778,0.4855,2017-03-29,2017-03-29
4416,540,9,8,17,979.276,6.8005,2017-07-20,2017-07-20
4417,540,9,9,12,1386.663,7.679,2018-06-30,2018-06-30
4418,540,9,3,144,1169.634,73.7465,2017-08-18,2017-08-18
4419,540,9,7,4,2782.34,5.8475,2018-09-11,2018-09-11
4420,540,9,5,29,1578.713,21.838,2017-01-14,2017-01-14
4421,540,9,2,22,2595.052,29.734,2018-01-05,2018-01-05
4422,540,9,1,5,1124.778,2.4285,2018-11-28,2018-11-28
4423,540,9,5,4,1578.713,3.012,2018-10-31,2018-10-31
4424,541,5,1,1517,1200.378,149.6995,2017-12-25,2017-12-25
4425,541,5,1,213,1200.378,21.019,2017-02-18,2017-02-18
4426,541,5,8,82,472.298,1.5485,2017-05-28,2017-05-28
4427,541,5,7,11,2509.864,2.664,2018-05-24,2018-05-24
4428,541,5,2,5,2363.331,1.1305,2018-06-09,2018-06-09
4429,541,5,7,12,2509.864,2.9065,2018-02-02,2018-02-02
4430,542,4,4,37,1943.444,43.842,2018-06-27,2018-06-27
4431,542,4,5,2126,174.483,0.0,2018-02-03,2018-02-03
4432,542,4,7,1711,4065.09,4644.7315,2017-10-07,2017-10-07
4433,542,4,6,1257,1986.411,1528.389,2017-06-23,2017-06-23
4434,542,4,1,185,606.454,40.8765,2018-01-24,2018-01-24
4435,542,4,0,462,1704.785,467.9365,2018-05-09,2018-05-09
4436,542,4,4,8,1943.444,9.4795,2018-03-27,2018-03-27
4437,542,4,8,2,1083.586,1.13,2018-05-30,2018-05-30
4438,542,4,3,14,1726.107,14.395,2017-09-26,2017-09-26
4439,542,4,7,1,4065.09,2.7145,2018-10-14,2018-10-14
4440,543,4,4,39,1943.444,54.9735,2017-02-27,2017-02-27
4441,543,4,7,2719,4065.09,8780.515,2017-11-06,2017-11-06
4442,543,4,4,578,1943.444,814.7385,2018-06-10,2018-06-10
4443,543,4,9,347,1986.411,501.913,2017-03-25,2017-03-25
4444,543,4,5,290,174.483,0.0,2017-11-09,2017-11-09
4445,543,4,0,104,1704.785,125.308,2018-08-24,2018-08-24
4446,543,4,5,17,174.483,0.0,2017-04-05,2017-04-05
4447,543,4,4,18,1943.444,25.3725,2018-04-22,2018-04-22
4448,544,4,6,1076,1986.411,1215.0415,2018-06-04,2018-06-04
4449,544,4,9,608,1986.411,686.566,2017-10-16,2017-10-16
4450,544,4,3,13,1726.107,12.414,2018-03-06,2018-03-06
4451,544,4,0,32,1704.785,30.1005,2018-01-26,2018-01-26
4452,544,4,5,21,174.483,0.0,2017-02-12,2017-02-12
4453,544,4,8,16,1083.586,8.395,2018-07-19,2018-07-19
4454,544,4,9,3,1986.411,3.3875,2017-04-30,2017-04-30
4455,544,4,8,4,1083.586,2.099,2018-05-11,2018-05-11
4456,544,4,2,6,3917.426,14.5335,2017-05-13,2017-05-13
4457,544,4,9,1,1986.411,1.129,2017-08-28,2017-08-28
4458,545,7,7,306,3964.332,14.2405,2017-11-22,2017-11-22
4459,545,7,5,312,1629.392,5.2675,2017-09-19,2017-09-19
4460,545,7,3,256,94.52,0.0,2017-04-26,2017-04-26
4461,545,7,2,49,3768.006,2.158,2018-11-09,2018-11-09
4462,545,7,5,39,1629.392,0.6585,2017-02-23,2017-02-23
4463,545,7,5,22,1629.392,0.3715,2017-12-13,2017-12-13
4464,545,7,5,16,1629.392,0.27,2018-10-27,2018-10-27
4465,545,7,9,1,192.15,0.0,2018-04-21,2018-04-21
4466,545,7,1,2,1317.175,0.026,2018-11-24,2018-11-24
4467,546,9,4,261,1388.085,95.4775,2017-07-15,2017-07-15
4468,546,9,2,28,2595.052,21.6045,2018-02-06,2018-02-06
4469,546,9,9,4,1386.663,1.4615,2018-08-07,2018-08-07
4470,546,9,2,2,2595.052,1.543,2017-04-30,2017-04-30
4471,546,9,0,8,1150.106,2.2865,2018-03-23,2018-03-23
4472,547,6,5,1476,1812.974,1912.4695,2018-10-20,2018-10-20
4473,547,6,9,368,0.0,0.0,2017-12-09,2017-12-09
4474,547,6,9,933,0.0,0.0,2017-07-26,2017-07-26
4475,547,6,3,65,284.278,0.0,2017-02-14,2017-02-14
4476,547,6,8,65,2010.436,95.213,2017-02-15,2017-02-15
4477,547,6,3,157,284.278,0.0,2017-11-20,2017-11-20
4478,547,6,6,57,0.0,0.0,2018-06-05,2018-06-05
4479,547,6,9,8,0.0,0.0,2018-08-13,2018-08-13
4480,547,6,5,2,1812.974,2.5915,2018-08-03,2018-08-03
4481,547,6,7,5,4053.836,16.074,2017-05-17,2017-05-17
4482,547,6,3,4,284.278,0.0,2018-10-15,2018-10-15
4483,547,6,7,4,4053.836,12.859,2018-12-07,2018-12-07
4484,548,0,3,2,1007.392,1.2015,2018-09-23,2018-09-23
4485,548,0,4,25,1249.985,20.173,2017-09-14,2017-09-14
4486,548,0,8,88,910.907,45.6635,2018-07-09,2018-07-09
4487,548,0,5,28,606.271,7.284,2017-03-27,2017-03-27
4488,548,0,3,2,1007.392,1.2015,2017-07-01,2017-07-01
4489,549,7,6,556,192.15,0.0,2018-01-15,2018-01-15
4490,549,7,0,692,119.526,0.0,2017-01-19,2017-01-19
4491,549,7,4,563,163.336,0.0,2017-02-01,2017-02-01
4492,549,7,4,210,163.336,0.0,2018-01-02,2018-01-02
4493,549,7,5,3,1629.392,1.9315,2017-07-24,2017-07-24
4494,549,7,3,8,94.52,0.0,2017-10-01,2017-10-01
4495,549,7,5,4,1629.392,2.5755,2017-08-25,2017-08-25
4496,549,7,3,23,94.52,0.0,2017-01-07,2017-01-07
4497,549,7,0,5,119.526,0.0,2017-04-06,2017-04-06
4498,549,7,7,2,3964.332,3.5495,2018-10-12,2018-10-12
4499,549,7,6,1,192.15,0.0,2018-07-08,2018-07-08
4500,550,6,9,448,0.0,0.0,2017-07-08,2017-07-08
4501,550,6,6,54,0.0,0.0,2018-11-10,2018-11-10
4502,550,6,3,77,284.278,0.0,2018-09-25,2018-09-25
4503,550,6,9,1,0.0,0.0,2018-08-10,2018-08-10
4504,550,6,7,7,4053.836,25.6725,2017-01-31,2017-01-31
4505,550,6,7,2,4053.836,7.335,2017-07-05,2017-07-05
4506,551,1,1,255,1062.915,176.84,2018-05-24,2018-05-24
4507,551,1,3,52,1022.713,34.161,2018-09-17,2018-09-17
4508,551,1,1,7,1062.915,4.8545,2017-02-22,2017-02-22
4509,551,1,2,5,2735.125,11.0675,2018-03-24,2018-03-24
4510,552,8,9,2689,931.046,759.355,2017-07-03,2017-07-03
4511,552,8,3,927,740.271,182.6385,2017-09-05,2017-09-05
4512,552,8,4,40,937.077,11.4035,2017-09-11,2017-09-11
4513,552,8,3,1,740.271,0.197,2017-10-21,2017-10-21
4514,553,0,1,538,223.068,0.0,2018-08-31,2018-08-31
4515,553,0,3,178,1007.392,28.356,2018-07-04,2018-07-04
4516,553,0,6,62,1286.069,13.768,2017-06-27,2017-06-27
4517,553,0,9,18,1286.069,3.997,2018-06-10,2018-06-10
4518,553,0,0,14,983.71,2.1555,2017-08-21,2017-08-21
4519,553,0,4,2,1249.985,0.428,2018-08-24,2018-08-24
4520,553,0,9,3,1286.069,0.666,2017-12-29,2017-12-29
4521,553,0,3,1,1007.392,0.1595,2017-03-31,2017-03-31
4522,554,1,4,705,1243.139,418.031,2017-07-14,2017-07-14
4523,554,1,7,378,2923.677,623.513,2018-05-06,2018-05-06
4524,554,1,5,19,1519.695,14.5695,2017-08-07,2017-08-07
4525,554,1,3,18,1022.713,8.1785,2017-05-10,2017-05-10
4526,554,1,6,112,1242.832,66.389,2018-02-24,2018-02-24
4527,554,1,9,24,1242.832,14.226,2018-01-26,2018-01-26
4528,554,1,8,1,1024.691,0.4555,2018-05-28,2018-05-28
4529,554,1,4,3,1243.139,1.779,2018-04-30,2018-04-30
4530,554,1,2,33,2735.125,50.522,2017-08-21,2017-08-21
4531,554,1,9,2,1242.832,1.1855,2017-06-10,2017-06-10
4532,554,1,4,2,1243.139,1.186,2017-11-06,2017-11-06
4533,555,4,3,1686,1726.107,537.868,2017-01-18,2017-01-18
4534,555,4,4,110,1943.444,40.44,2018-02-13,2018-02-13
4535,555,4,3,15,1726.107,4.7855,2017-01-27,2017-01-27
4536,555,4,5,19,174.483,0.0,2018-09-01,2018-09-01
4537,555,4,2,1,3917.426,0.809,2017-08-23,2017-08-23
4538,556,6,5,1131,1812.974,1663.2605,2018-09-01,2018-09-01
4539,556,6,4,360,50.987,0.0,2018-10-07,2018-10-07
4540,556,6,7,175,4053.836,638.5275,2017-04-06,2017-04-06
4541,556,6,3,1,284.278,0.0,2017-10-31,2017-10-31
4542,556,6,8,46,2010.436,76.477,2017-04-25,2017-04-25
4543,556,6,0,4,309.219,0.036,2017-05-10,2017-05-10
4544,557,8,7,951,3162.44,1076.35,2018-10-11,2018-10-11
4545,557,8,2,106,2968.23,111.832,2018-11-07,2018-11-07
4546,557,8,0,1148,724.235,192.5685,2018-04-12,2018-04-12
4547,557,8,8,148,1302.238,58.65,2017-02-14,2017-02-14
4548,557,8,8,263,1302.238,104.223,2018-09-29,2018-09-29
4549,557,8,2,3,2968.23,3.165,2017-04-01,2017-04-01
4550,557,8,4,4,937.077,1.0075,2018-06-04,2018-06-04
4551,557,8,2,30,2968.23,31.6505,2017-03-19,2017-03-19
4552,557,8,7,1,3162.44,1.132,2018-05-23,2018-05-23
4553,558,3,4,162,518.023,3.08,2018-11-02,2018-11-02
4554,558,3,3,22,262.365,0.0,2017-04-08,2017-04-08
4555,558,3,6,24,538.616,0.4995,2018-06-24,2018-06-24
4556,558,3,5,368,1378.117,34.5965,2018-11-13,2018-11-13
4557,558,3,2,103,3509.227,28.824,2017-06-30,2017-06-30
4558,558,3,7,23,3701.391,6.822,2017-08-08,2017-08-08
4559,558,3,0,26,238.076,0.0,2017-07-28,2017-07-28
4560,558,3,1,4,1014.178,0.249,2018-07-28,2018-07-28
4561,558,3,1,5,1014.178,0.3115,2018-11-20,2018-11-20
4562,558,3,9,5,538.616,0.104,2017-05-14,2017-05-14
4563,558,3,7,5,3701.391,1.483,2017-12-29,2017-12-29
4564,558,3,0,4,238.076,0.0,2018-05-31,2018-05-31
4565,558,3,3,1,262.365,0.0,2017-06-20,2017-06-20
4566,559,7,2,492,3768.006,485.772,2017-12-07,2017-12-07
4567,559,7,1,375,1317.175,108.596,2018-08-25,2018-08-25
4568,559,7,5,119,1629.392,45.039,2018-10-16,2018-10-16
4569,559,7,0,132,119.526,0.0,2018-09-20,2018-09-20
4570,559,7,3,35,94.52,0.0,2017-09-16,2017-09-16
4571,559,7,5,3,1629.392,1.1355,2017-04-02,2017-04-02
4572,560,4,3,17,1726.107,4.2525,2017-04-25,2017-04-25
4573,560,4,7,74,4065.09,48.8695,2018-11-06,2018-11-06
4574,560,4,1,82,606.454,4.4075,2018-12-14,2018-12-14
4575,560,4,0,1,1704.785,0.2465,2018-01-23,2018-01-23
4576,560,4,9,2,1986.411,0.5915,2017-05-11,2017-05-11
4577,560,4,4,1,1943.444,0.2885,2018-07-30,2018-07-30
4578,561,7,7,702,3964.332,2309.466,2017-07-01,2017-07-01
4579,561,7,0,645,119.526,0.0,2017-05-31,2017-05-31
4580,561,7,4,231,163.336,0.0,2017-04-07,2017-04-07
4581,561,7,8,1197,1825.573,1639.4825,2017-10-02,2017-10-02
4582,561,7,3,147,94.52,0.0,2018-09-01,2018-09-01
4583,561,7,1,8,1317.175,7.306,2017-12-21,2017-12-21
4584,561,7,0,6,119.526,0.0,2017-03-30,2017-03-30
4585,561,7,2,4,3768.006,12.4545,2018-04-26,2018-04-26
4586,561,7,3,1,94.52,0.0,2018-01-24,2018-01-24
4587,562,3,3,1825,262.365,0.0,2017-05-21,2017-05-21
4588,562,3,6,2097,538.616,42.082,2018-01-28,2018-01-28
4589,562,3,5,74,1378.117,6.7095,2017-07-18,2017-07-18
4590,562,3,7,7,3701.391,2.0025,2018-11-09,2018-11-09
4591,562,3,6,1,538.616,0.02,2017-07-27,2017-07-27
4592,562,3,5,1,1378.117,0.0905,2017-02-08,2017-02-08
4593,562,3,2,1,3509.227,0.27,2018-12-07,2018-12-07
4594,562,3,7,1,3701.391,0.286,2017-03-19,2017-03-19
4595,563,0,5,481,606.271,45.064,2018-04-25,2018-04-25
4596,563,0,0,206,983.71,43.0845,2017-09-18,2017-09-18
4597,563,0,9,4,1286.069,1.2065,2018-07-05,2018-07-05
4598,563,0,9,155,1286.069,46.754,2018-02-15,2018-02-15
4599,563,0,8,5,910.907,0.9345,2017-03-08,2017-03-08
4600,563,0,4,3,1249.985,0.872,2017-11-18,2017-11-18
4601,564,4,5,2516,174.483,0.0,2017-01-28,2017-01-28
4602,564,4,9,1047,1986.411,925.0355,2017-05-26,2017-05-26
4603,564,4,8,307,1083.586,126.03,2017-01-25,2017-01-25
4604,564,4,9,362,1986.411,319.831,2017-01-10,2017-01-10
4605,564,4,2,3,3917.426,5.6855,2018-05-13,2018-05-13
4606,564,4,0,3,1704.785,2.208,2017-09-13,2017-09-13
4607,564,4,0,3,1704.785,2.208,2018-12-21,2018-12-21
4608,564,4,5,3,174.483,0.0,2018-08-02,2018-08-02
4609,565,2,4,1663,1398.573,135.7405,2017-10-19,2017-10-19
4610,565,2,8,3851,905.54,173.2625,2017-12-12,2017-12-12
4611,565,2,4,373,1398.573,30.4455,2018-01-23,2018-01-23
4612,565,2,2,126,2624.581,21.7625,2018-12-12,2018-12-12
4613,565,2,4,21,1398.573,1.714,2018-07-17,2018-07-17
4614,565,2,5,33,1507.544,2.961,2017-09-23,2017-09-23
4615,565,2,7,16,2809.603,2.9835,2018-03-27,2018-03-27
4616,565,2,1,3,1055.029,0.1685,2017-08-07,2017-08-07
4617,565,2,0,6,1151.659,0.3795,2017-06-01,2017-06-01
4618,565,2,1,1,1055.029,0.056,2017-08-25,2017-08-25
4619,565,2,8,1,905.54,0.045,2017-10-23,2017-10-23
4620,566,1,3,521,1022.713,118.382,2018-12-08,2018-12-08
4621,566,1,6,203,1242.832,60.1745,2017-10-08,2017-10-08
4622,566,1,0,278,1003.069,61.4505,2018-09-20,2018-09-20
4623,566,1,0,42,1003.069,9.284,2017-09-17,2017-09-17
4624,566,1,9,26,1242.832,7.707,2017-06-18,2017-06-18
4625,566,1,0,7,1003.069,1.5475,2018-03-19,2018-03-19
4626,566,1,8,4,1024.691,0.9115,2018-02-21,2018-02-21
4627,567,7,4,5843,163.336,0.0,2017-03-14,2017-03-14
4628,567,7,7,913,3964.332,2828.65,2017-05-15,2017-05-15
4629,567,7,1,1846,1317.175,1587.5995,2018-07-01,2018-07-01
4630,567,7,5,48,1629.392,53.952,2017-06-29,2017-06-29
4631,567,7,0,300,119.526,0.0,2018-03-30,2018-03-30
4632,567,7,7,14,3964.332,43.3745,2018-11-13,2018-11-13
4633,567,7,4,19,163.336,0.0,2018-09-06,2018-09-06
4634,567,7,4,55,163.336,0.0,2018-12-25,2018-12-25
4635,567,7,8,52,1825.573,67.0735,2018-06-10,2018-06-10
4636,567,7,9,64,192.15,0.0,2017-09-18,2017-09-18
4637,567,7,7,2,3964.332,6.1965,2018-11-30,2018-11-30
4638,567,7,7,2,3964.332,6.1965,2017-08-28,2017-08-28
4639,568,0,0,924,983.71,308.293,2017-07-10,2017-07-10
4640,568,0,9,38,1286.069,18.2855,2017-10-25,2017-10-25
4641,568,0,2,59,3526.241,92.89,2017-03-01,2017-03-01
4642,568,0,3,4,1007.392,1.381,2017-01-15,2017-01-15
4643,568,0,9,7,1286.069,3.3685,2018-07-30,2018-07-30
4644,568,0,3,1,1007.392,0.345,2018-10-23,2018-10-23
4645,568,0,9,1,1286.069,0.481,2017-07-26,2017-07-26
4646,568,0,3,11,1007.392,3.7975,2017-02-05,2017-02-05
4647,568,0,2,1,3526.241,1.5745,2017-11-24,2017-11-24
4648,568,0,7,1,3697.589,1.658,2018-07-27,2018-07-27
4649,569,3,8,147,1471.843,21.7565,2017-09-18,2017-09-18
4650,569,3,6,1006,538.616,30.318,2018-02-16,2018-02-16
4651,569,3,7,10,3701.391,4.296,2018-02-23,2018-02-23
4652,569,3,7,1,3701.391,0.4295,2017-08-26,2017-08-26
4653,569,3,5,1,1378.117,0.136,2018-04-18,2018-04-18
4654,570,3,7,6004,3701.391,7819.5655,2017-03-07,2017-03-07
4655,570,3,9,46,538.616,4.203,2018-04-02,2018-04-02
4656,570,3,2,102,3509.227,125.339,2018-02-16,2018-02-16
4657,570,3,1,87,1014.178,23.791,2017-08-08,2017-08-08
4658,570,3,0,41,238.076,0.0,2018-10-05,2018-10-05
4659,570,3,6,29,538.616,2.6495,2018-06-08,2018-06-08
4660,570,3,8,45,1471.843,20.1915,2018-09-06,2018-09-06
4661,570,3,7,4,3701.391,5.2095,2017-12-20,2017-12-20
4662,570,3,6,5,538.616,0.457,2017-06-07,2017-06-07
4663,570,3,5,1,1378.117,0.413,2018-01-27,2018-01-27
4664,571,5,2,9239,2363.331,6551.9925,2018-03-31,2018-03-31
4665,571,5,3,328,1953.463,186.401,2018-12-23,2018-12-23
4666,571,5,3,111,1953.463,63.081,2017-08-19,2017-08-19
4667,571,5,9,10,2214.882,6.5815,2018-03-06,2018-03-06
4668,571,5,9,18,2214.882,11.8465,2018-12-21,2018-12-21
4669,571,5,0,17,1929.724,9.5225,2018-07-10,2018-07-10
4670,571,5,2,1,2363.331,0.709,2017-01-10,2017-01-10
4671,571,5,1,3,1200.378,0.9285,2018-01-12,2018-01-12
4672,571,5,2,1,2363.331,0.709,2017-09-02,2017-09-02
4673,571,5,9,1,2214.882,0.658,2017-01-30,2017-01-30
4674,572,4,1,48,606.454,13.427,2017-07-14,2017-07-14
4675,572,4,1,4762,606.454,1332.08,2017-05-23,2017-05-23
4676,572,4,4,1202,1943.444,1803.163,2017-09-26,2017-09-26
4677,572,4,6,136,1986.411,209.3525,2018-09-05,2018-09-05
4678,572,4,7,51,4065.09,175.2755,2018-03-20,2018-03-20
4679,572,4,6,2,1986.411,3.0785,2018-02-22,2018-02-22
4680,572,4,9,9,1986.411,13.854,2017-08-28,2017-08-28
4681,572,4,7,13,4065.09,44.678,2018-07-08,2018-07-08
4682,572,4,5,4,174.483,0.0,2018-11-02,2018-11-02
4683,572,4,7,2,4065.09,6.8735,2018-04-29,2018-04-29
4684,572,4,3,1,1726.107,1.302,2018-03-26,2018-03-26
4685,573,6,2,692,3855.221,1637.5175,2017-10-29,2017-10-29
4686,573,6,3,586,284.278,0.0,2017-12-10,2017-12-10
4687,573,6,8,69,2010.436,78.554,2017-05-21,2017-05-21
4688,573,6,2,63,3855.221,149.0805,2017-09-14,2017-09-14
4689,573,6,1,69,1508.701,55.5115,2017-02-26,2017-02-26
4690,573,6,8,25,2010.436,28.4615,2018-07-15,2018-07-15
4691,573,6,9,57,0.0,0.0,2017-09-25,2017-09-25
4692,573,6,1,14,1508.701,11.263,2018-11-20,2018-11-20
4693,573,6,0,21,309.219,0.129,2018-07-18,2018-07-18
4694,574,1,7,442,2923.677,106.1095,2018-01-26,2018-01-26
4695,574,1,5,654,1519.695,72.988,2018-10-10,2018-10-10
4696,574,1,8,38,1024.691,2.52,2017-06-21,2017-06-21
4697,574,1,7,11,2923.677,2.6405,2018-01-06,2018-01-06
4698,574,1,1,75,1062.915,5.2355,2018-08-21,2018-08-21
4699,574,1,0,1,1003.069,0.0645,2018-07-10,2018-07-10
4700,574,1,2,8,2735.125,1.7825,2017-07-30,2017-07-30
4701,574,1,2,2,2735.125,0.4455,2018-12-25,2018-12-25
4702,574,1,9,2,1242.832,0.1725,2017-08-21,2017-08-21
4703,575,0,5,114,606.271,9.731,2018-03-07,2018-03-07
4704,575,0,3,2842,1007.392,560.3005,2018-07-18,2018-07-18
4705,575,0,3,11,1007.392,2.1685,2018-07-16,2018-07-16
4706,575,0,3,150,1007.392,29.5725,2018-10-12,2018-10-12
4707,575,0,1,266,223.068,0.0,2017-11-06,2017-11-06
4708,575,0,3,44,1007.392,8.6745,2018-05-28,2018-05-28
4709,575,0,2,346,3526.241,311.107,2017-08-13,2017-08-13
4710,575,0,8,7,910.907,1.192,2017-03-26,2017-03-26
4711,575,0,2,19,3526.241,17.084,2017-09-16,2017-09-16
4712,575,0,3,1,1007.392,0.197,2017-06-13,2017-06-13
4713,576,2,7,7210,2809.603,7885.469,2017-12-31,2017-12-31
4714,576,2,8,31,905.54,8.1805,2018-08-27,2018-08-27
4715,576,2,5,73,1507.544,38.416,2018-02-09,2018-02-09
4716,576,2,6,2,1399.977,0.9585,2018-10-08,2018-10-08
4717,576,2,7,10,2809.603,10.937,2017-04-23,2017-04-23
4718,576,2,5,22,1507.544,11.5775,2017-06-14,2017-06-14
4719,576,2,9,3,1399.977,1.438,2017-08-13,2017-08-13
4720,577,7,0,604,119.526,0.0,2018-02-13,2018-02-13
4721,577,7,2,833,3768.006,2405.2555,2018-03-16,2018-03-16
4722,577,7,9,12,192.15,0.0,2018-08-16,2018-08-16
4723,577,7,3,1,94.52,0.0,2018-05-10,2018-05-10
4724,577,7,3,3,94.52,0.0,2017-06-17,2017-06-17
4725,578,4,8,5068,1083.586,3037.9785,2017-11-10,2017-11-10
4726,578,4,4,201,1943.444,252.704,2017-08-02,2017-08-02
4727,578,4,2,23,3917.426,63.6485,2017-03-08,2017-03-08
4728,578,4,0,29,1704.785,31.165,2017-03-20,2017-03-20
4729,578,4,5,67,174.483,0.0,2017-08-09,2017-08-09
4730,578,4,5,3,174.483,0.0,2017-04-16,2017-04-16
4731,578,4,0,1,1704.785,1.0745,2018-05-25,2018-05-25
4732,578,4,1,1,606.454,0.2345,2018-08-21,2018-08-21
4733,579,3,7,1221,3701.391,1834.839,2017-08-01,2017-08-01
4734,579,3,4,3243,518.023,312.374,2018-05-19,2018-05-19
4735,579,3,5,412,1378.117,196.2405,2017-03-30,2017-03-30
4736,579,3,4,992,518.023,95.552,2017-06-22,2017-06-22
4737,579,3,5,80,1378.117,38.105,2017-09-19,2017-09-19
4738,579,3,6,47,538.616,4.955,2018-12-24,2018-12-24
4739,579,3,7,34,3701.391,51.093,2017-10-05,2017-10-05
4740,579,3,9,7,538.616,0.738,2017-04-23,2017-04-23
4741,579,3,0,2,238.076,0.0,2018-03-02,2018-03-02
4742,580,8,7,3626,3162.44,3415.797,2018-04-06,2018-04-06
4743,580,8,6,698,931.046,144.9585,2017-12-08,2017-12-08
4744,580,8,3,285,740.271,41.2945,2017-10-16,2017-10-16
4745,580,8,9,194,931.046,40.2895,2018-05-28,2018-05-28
4746,580,8,5,212,1604.717,91.029,2018-01-31,2018-01-31
4747,580,8,4,140,937.077,29.3525,2018-09-21,2018-09-21
4748,580,8,1,319,1160.633,90.3515,2018-05-13,2018-05-13
4749,580,8,4,148,937.077,31.03,2018-02-01,2018-02-01
4750,580,8,9,5,931.046,1.0385,2017-04-17,2017-04-17
4751,580,8,6,3,931.046,0.623,2018-04-03,2018-04-03
4752,581,9,6,2114,1386.663,1205.5735,2017-09-03,2017-09-03
4753,581,9,6,690,1386.663,393.4935,2018-02-21,2018-02-21
4754,581,9,3,879,1169.634,401.1615,2017-03-06,2017-03-06
4755,581,9,0,104,1150.106,46.398,2018-03-23,2018-03-23
4756,581,9,9,195,1386.663,111.2045,2017-07-03,2017-07-03
4757,581,9,9,28,1386.663,15.968,2018-01-03,2018-01-03
4758,581,9,7,1,2782.34,1.3025,2018-01-12,2018-01-12
4759,581,9,2,13,2595.052,15.658,2017-05-01,2017-05-01
4760,581,9,8,4,979.276,1.426,2017-05-09,2017-05-09
4761,581,9,2,5,2595.052,6.022,2018-02-06,2018-02-06
4762,581,9,2,9,2595.052,10.84,2017-08-10,2017-08-10
4763,581,9,2,6,2595.052,7.2265,2017-11-16,2017-11-16
4764,581,9,4,9,1388.085,5.139,2018-02-10,2018-02-10
4765,582,3,9,3837,538.616,245.739,2018-01-25,2018-01-25
4766,582,3,4,17,518.023,0.995,2017-07-20,2017-07-20
4767,582,3,1,319,1014.178,61.1475,2017-07-25,2017-07-25
4768,582,3,5,530,1378.117,153.3645,2017-06-16,2017-06-16
4769,582,3,9,81,538.616,5.1875,2018-11-11,2018-11-11
4770,582,3,7,44,3701.391,40.169,2018-02-28,2018-02-28
4771,582,3,6,1,538.616,0.064,2017-11-07,2017-11-07
4772,582,3,6,4,538.616,0.256,2018-03-23,2018-03-23
4773,582,3,0,8,238.076,0.0,2018-06-25,2018-06-25
4774,583,3,2,22,3509.227,56.892,2017-02-27,2017-02-27
4775,583,3,2,751,3509.227,1942.0825,2017-08-15,2017-08-15
4776,583,3,2,118,3509.227,305.1475,2018-03-18,2018-03-18
4777,583,3,7,48,3701.391,131.5605,2018-07-26,2018-07-26
4778,583,3,8,19,1471.843,17.941,2018-01-22,2018-01-22
4779,583,3,7,3,3701.391,8.2225,2018-12-08,2018-12-08
4780,584,5,5,883,1507.493,143.939,2017-02-23,2017-02-23
4781,584,5,3,338,1953.463,75.4475,2018-09-05,2018-09-05
