Order_ID,Product_ID,Customer_ID,Quantity,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
4099,596,311,32,2018-12-08,2018-12-14,2018-12-08,2381.516,68.783
4100,596,88,17,2017-05-24,2017-05-30,2017-05-24,1596.251,24.74
4101,596,274,28,2017-07-07,2017-07-12,2017-07-15,1056.386,27.385
4102,597,144,2,2018-09-01,2018-09-07,2018-09-07,812.401,1.462
4103,597,159,5,2018-01-25,2018-01-27,2018-01-25,3220.362,13.857
4104,597,901,1,2017-06-21,2017-06-26,2017-06-21,368.899,0.355
4105,598,760,48,2017-04-08,2017-04-17,2017-04-08,3550.965,157.428
4106,598,79,39,2018-12-01,2018-12-03,2018-12-06,454.808,17.931
4107,598,754,30,2018-11-23,2018-11-25,2018-11-28,551.84,16.445
4108,598,608,128,2017-03-16,2017-03-24,2017-03-24,511.092,65.413
4109,598,556,2,2018-07-21,2018-07-24,2018-07-29,1353.448,2.557
4110,598,428,1,2018-02-18,2018-02-23,2018-02-25,1291.988,1.222
4111,598,250,1,2018-03-21,2018-03-26,2018-03-30,3550.965,3.28
4112,598,261,2,2018-03-19,2018-03-21,2018-03-22,1917.787,3.585
4113,599,926,477,2017-02-22,2017-02-25,2017-03-02,530.589,376.64
4114,599,957,62,2017-10-19,2017-10-24,2017-10-23,430.832,40.544
4115,599,822,2,2018-05-29,2018-05-31,2018-06-01,133.077,0.498
4116,599,916,1,2018-07-05,2018-07-08,2018-07-12,223.519,0.372
4117,600,945,116,2017-07-23,2017-07-23,2017-07-25,7581.502,1007.242
4118,600,785,1,2018-09-26,2018-09-28,2018-09-28,6749.898,7.737
4119,600,393,6,2017-12-29,2017-12-29,2017-12-30,7779.087,53.448
4120,600,127,1,2018-10-12,2018-10-16,2018-10-15,4180.008,4.813
4121,600,470,8,2018-11-25,2018-11-25,2018-12-01,7891.564,72.287
4122,600,724,1,2017-01-08,2017-01-16,2017-01-12,7769.628,8.897
4123,600,50,5,2017-12-17,2017-12-25,2017-12-23,8144.35,46.618
4124,601,266,1,2017-02-08,2017-02-11,2017-02-14,1519.577,1.767
4125,601,798,1,2018-06-10,2018-06-13,2018-06-12,987.843,1.168
4126,602,160,2541,2017-05-15,2017-05-22,2017-05-21,1728.845,1478.055
4127,602,653,72,2017-07-16,2017-07-19,2017-07-22,228.552,6.558
4128,602,512,305,2017-03-10,2017-03-19,2017-03-19,531.006,57.947
4129,602,232,35,2017-03-23,2017-03-27,2017-03-27,500.133,6.296
4130,602,787,3,2018-02-15,2018-02-15,2018-02-24,924.095,0.956
4131,602,425,2,2017-09-28,2017-10-05,2017-10-05,2150.774,1.439
4132,603,99,310,2017-07-26,2017-07-29,2017-07-31,1753.165,294.136
4133,603,917,350,2017-12-13,2017-12-18,2017-12-17,3466.088,647.558
4134,603,324,70,2017-11-14,2017-11-22,2017-11-19,1353.448,51.695
4135,603,399,8,2017-07-17,2017-07-26,2017-07-18,1442.153,6.281
4136,603,61,46,2018-12-01,2018-12-02,2018-12-10,1426.59,35.741
4137,603,435,2,2018-11-12,2018-11-18,2018-11-18,3270.274,3.494
4138,603,339,2,2018-11-22,2018-11-28,2018-11-29,107.533,0.166
4139,604,120,3,2018-03-27,2018-04-01,2018-04-05,4065.395,3.482
4140,604,264,2,2018-07-02,2018-07-02,2018-07-05,3166.921,1.814
4141,604,849,1,2017-05-23,2017-05-27,2017-05-31,124.358,0.049
4142,604,231,2,2018-12-03,2018-12-11,2018-12-09,3892.639,2.224
4143,605,557,257,2018-07-09,2018-07-12,2018-07-09,3267.514,923.196
4144,605,778,668,2018-06-26,2018-07-05,2018-07-05,3624.67,2657.927
4145,605,934,578,2017-09-09,2017-09-17,2017-09-18,3624.67,2299.823
4146,605,768,6,2018-12-13,2018-12-13,2018-12-13,2168.419,14.413
4147,606,53,131,2017-01-11,2017-01-14,2017-01-15,1137.355,185.408
4148,606,765,846,2017-06-06,2017-06-06,2017-06-08,2783.405,2857.296
4149,606,679,85,2018-10-20,2018-10-20,2018-10-22,1199.205,126.569
4150,606,5,286,2018-05-18,2018-05-25,2018-05-25,33.852,28.586
4151,606,601,3,2018-12-19,2018-12-21,2018-12-23,1199.205,4.467
4152,606,179,8,2018-03-04,2018-03-10,2018-03-07,2896.222,28.095
4153,606,147,1,2017-11-22,2017-12-01,2017-11-23,6746.541,8.101
4154,606,629,5,2018-06-23,2018-06-28,2018-07-01,77.947,0.763
4155,606,198,1,2017-04-28,2017-05-03,2017-05-05,2770.465,3.362
4156,607,822,982,2017-01-06,2017-01-10,2017-01-08,3465.304,3117.872
4157,607,368,221,2018-04-01,2018-04-06,2018-04-05,3278.772,664.447
4158,607,217,900,2017-01-06,2017-01-06,2017-01-09,2863.311,2368.172
4159,607,313,33,2017-06-13,2017-06-19,2017-06-19,3718.545,112.324
4160,607,196,59,2018-03-01,2018-03-10,2018-03-03,3354.997,181.448
4161,607,315,1,2018-07-09,2018-07-13,2018-07-16,1638.366,1.525
4162,607,493,7,2018-01-04,2018-01-10,2018-01-09,374.387,2.683
4163,607,561,2,2017-06-07,2017-06-09,2017-06-11,1505.654,2.81
4164,608,24,1231,2018-01-11,2018-01-18,2018-01-15,1226.08,2086.409
4165,608,694,1599,2018-12-08,2018-12-14,2018-12-13,626.139,1435.978
4166,608,733,836,2018-02-09,2018-02-12,2018-02-14,6693.46,7487.771
4167,608,881,119,2017-07-15,2017-07-18,2017-07-20,923.422,153.855
4168,608,400,6,2018-04-14,2018-04-15,2018-04-22,563.398,4.888
4169,608,125,5,2018-06-28,2018-06-28,2018-06-28,1538.8,10.551
4170,608,78,2,2018-08-08,2018-08-11,2018-08-12,398.852,1.192
4171,608,210,1,2018-02-11,2018-02-18,2018-02-18,888.316,1.246
4172,609,226,305,2017-11-02,2017-11-04,2017-11-09,852.415,392.157
4173,609,473,338,2018-07-12,2018-07-12,2018-07-16,813.164,415.685
4174,609,103,190,2018-03-20,2018-03-26,2018-03-27,778.978,224.414
4175,609,625,481,2017-01-17,2017-01-25,2017-01-25,1361.898,967.614
4176,609,832,42,2017-09-10,2017-09-16,2017-09-19,349.033,23.879
4177,609,164,1,2017-07-11,2017-07-15,2017-07-17,1473.233,2.17
4178,609,408,10,2017-09-14,2017-09-21,2017-09-21,818.691,12.377
4179,609,533,4,2018-04-26,2018-04-26,2018-05-04,812.401,4.915
4180,609,25,1,2017-01-27,2017-01-29,2017-02-01,325.27,0.535
4181,609,42,1,2018-12-14,2018-12-18,2018-12-20,833.755,1.259
4182,610,80,1,2018-07-19,2018-07-22,2018-07-22,1505.691,0.043
4183,611,42,306,2018-04-09,2018-04-10,2018-04-09,1505.925,863.669
4184,611,342,2812,2018-11-03,2018-11-06,2018-11-04,465.588,2629.998
4185,611,858,334,2018-10-22,2018-10-23,2018-10-24,1927.771,1198.284
4186,611,231,6,2018-02-17,2018-02-26,2018-02-24,2178.911,24.259
4187,611,102,2,2017-09-09,2017-09-11,2017-09-10,1338.024,5.036
4188,611,662,15,2018-01-17,2018-01-26,2018-01-22,1807.252,50.536
4189,611,204,10,2018-08-20,2018-08-21,2018-08-24,529.925,10.52
4190,611,574,40,2018-10-03,2018-10-12,2018-10-03,1413.901,106.221
4191,611,661,7,2017-03-14,2017-03-15,2017-03-15,2102.949,27.338
4192,611,918,1,2018-10-26,2018-11-04,2018-10-27,702.716,1.365
4193,611,221,5,2018-10-20,2018-10-29,2018-10-24,2176.512,20.194
4194,611,144,2,2018-01-12,2018-01-16,2018-01-14,2176.512,8.078
4195,612,477,37,2017-09-06,2017-09-12,2017-09-06,2755.424,88.833
4196,612,114,482,2018-02-18,2018-02-27,2018-02-26,3934.647,1643.649
4197,612,94,139,2017-05-30,2017-06-02,2017-06-03,3649.105,440.031
4198,612,120,2,2018-06-15,2018-06-22,2018-06-24,4065.395,7.044
4199,612,67,6,2018-05-23,2018-05-25,2018-05-25,2812.524,14.698
4200,612,940,1,2017-10-27,2017-11-02,2017-11-03,3545.14,3.077
4201,612,835,2,2017-08-18,2017-08-21,2017-08-19,1524.61,2.695
4202,613,510,28,2018-10-30,2018-11-03,2018-11-05,77.947,1.013
4203,613,458,1,2018-08-14,2018-08-21,2018-08-18,2646.458,0.763
4204,613,766,13,2017-03-04,2017-03-12,2017-03-07,1024.006,3.948
4205,613,315,10,2017-10-18,2017-10-20,2017-10-25,2764.949,7.961
4206,613,266,32,2018-06-15,2018-06-20,2018-06-23,1239.964,11.674
4207,613,3,2,2018-08-06,2018-08-10,2018-08-07,398.83,0.254
4208,613,262,18,2017-01-02,2017-01-09,2017-01-07,10.399,0.307
4209,613,738,4,2018-06-23,2018-07-01,2018-06-23,1234.867,1.453
4210,613,537,2,2017-07-09,2017-07-09,2017-07-16,1523.121,0.89
4211,613,225,7,2017-08-16,2017-08-24,2017-08-17,1523.121,3.114
4212,613,730,3,2018-03-16,2018-03-19,2018-03-21,455.315,0.429
4213,613,799,2,2017-02-10,2017-02-13,2017-02-19,2784.432,1.603
4214,613,415,2,2018-08-17,2018-08-18,2018-08-25,1151.542,0.68
4215,614,393,1093,2018-07-11,2018-07-17,2018-07-15,1035.101,987.239
4216,614,472,384,2017-06-12,2017-06-18,2017-06-16,925.236,311.726
4217,614,451,78,2017-06-12,2017-06-13,2017-06-17,1119.102,75.907
4218,614,344,5,2017-02-24,2017-03-02,2017-02-28,1094.892,4.765
4219,614,128,19,2018-08-05,2018-08-14,2018-08-06,987.407,16.407
4220,614,473,4,2018-01-27,2018-01-29,2018-02-02,1154.046,4.009
4221,614,608,2,2018-10-18,2018-10-19,2018-10-23,1908.216,3.26
4222,614,216,1,2017-06-13,2017-06-15,2017-06-21,1034.122,0.902
4223,614,226,3,2018-08-01,2018-08-04,2018-08-09,1194.589,3.108
4224,615,581,845,2017-05-03,2017-05-10,2017-05-03,1415.509,1726.762
4225,615,440,860,2018-06-26,2018-07-04,2018-06-29,3433.228,4177.031
4226,615,546,83,2017-12-05,2017-12-10,2017-12-05,2376.148,280.791
4227,615,567,133,2017-05-30,2017-06-05,2017-05-30,511.092,104.057
4228,615,180,148,2018-10-26,2018-11-04,2018-11-01,1353.448,289.631
4229,615,927,18,2018-11-01,2018-11-03,2018-11-10,1753.165,45.258
4230,615,610,8,2018-07-27,2018-07-29,2018-08-01,1293.188,14.984
4231,615,365,123,2018-09-08,2018-09-17,2018-09-16,1520.727,269.397
4232,615,727,1,2018-07-18,2018-07-23,2018-07-18,551.84,0.839
4233,615,389,1,2017-11-02,2017-11-03,2017-11-05,1222.691,1.775
4234,616,244,197,2017-06-16,2017-06-23,2017-06-20,454.808,124.926
4235,616,914,4,2017-05-26,2017-05-27,2017-05-27,1441.869,7.496
4236,616,900,2,2017-04-03,2017-04-07,2017-04-12,3439.462,8.767
4237,617,510,80,2018-07-24,2018-08-01,2018-07-26,407.416,30.497
4238,617,106,1590,2017-08-31,2017-08-31,2017-09-01,1871.67,2546.416
4239,617,414,171,2017-10-09,2017-10-18,2017-10-15,788.553,119.503
4240,617,496,31,2017-06-20,2017-06-26,2017-06-20,1519.577,40.551
4241,617,371,6,2017-10-31,2017-10-31,2017-11-01,178.92,1.145
4242,617,52,1,2017-03-22,2017-03-23,2017-03-30,1011.226,0.884
4243,618,618,224,2017-02-28,2017-03-05,2017-03-04,196.367,34.69
4244,618,59,1361,2017-06-17,2017-06-24,2017-06-19,227.183,237.137
4245,618,37,319,2018-06-23,2018-07-01,2018-07-01,1703.328,351.583
4246,618,758,78,2017-07-27,2017-08-05,2017-07-27,117.436,8.21
4247,618,313,111,2018-10-26,2018-11-02,2018-11-03,1413.901,102.143
4248,618,280,557,2017-11-20,2017-11-23,2017-11-28,2482.128,886.574
4249,618,392,20,2017-08-14,2017-08-21,2017-08-17,2072.444,26.683
4250,618,347,119,2018-03-18,2018-03-24,2018-03-27,2015.263,154.489
4251,618,864,68,2017-03-31,2017-04-08,2017-04-02,1413.901,62.574
4252,618,608,44,2017-05-28,2017-06-01,2017-06-01,1637.232,46.666
4253,618,664,22,2018-12-20,2018-12-21,2018-12-27,861.75,12.609
4254,618,512,1,2018-11-04,2018-11-04,2018-11-13,2417.749,1.551
4255,618,584,1,2017-07-06,2017-07-08,2017-07-09,1357.478,0.885
4256,618,547,1,2018-07-07,2018-07-16,2018-07-12,2102.949,1.353
4257,618,775,1,2017-08-13,2017-08-17,2017-08-13,2176.512,1.4
4258,619,4,5375,2018-09-07,2018-09-14,2018-09-07,7408.691,58251.444
4259,619,293,71,2017-11-02,2017-11-06,2017-11-05,6693.46,695.676
4260,619,479,177,2018-09-19,2018-09-19,2018-09-28,7837.864,2028.609
4261,619,97,297,2017-11-09,2017-11-10,2017-11-09,4717.948,2057.565
4262,619,563,96,2017-03-29,2017-04-04,2017-03-29,7899.852,1108.909
4263,619,810,8,2017-08-10,2017-08-10,2017-08-10,5470.641,64.172
4264,619,168,9,2017-10-25,2017-10-31,2017-11-01,7678.048,101.06
4265,619,486,20,2018-03-13,2018-03-22,2018-03-14,4180.008,122.924
4266,619,468,52,2018-01-15,2018-01-16,2018-01-24,4194.571,320.703
4267,619,405,3,2018-10-17,2018-10-18,2018-10-23,8144.35,35.719
4268,619,59,1,2017-02-08,2017-02-12,2017-02-10,5935.608,8.697
4269,619,952,1,2017-07-12,2017-07-14,2017-07-21,7698.046,11.258
4270,620,55,105,2018-08-30,2018-08-30,2018-08-30,1302.36,175.736
4271,620,47,77,2017-03-15,2017-03-22,2017-03-23,1321.047,130.654
4272,620,202,39,2017-06-19,2017-06-28,2017-06-26,2200.576,108.627
4273,620,752,11,2018-09-10,2018-09-19,2018-09-12,2181.41,30.378
4274,620,814,6,2018-12-04,2018-12-09,2018-12-08,2860.567,21.613
4275,620,521,3,2018-02-23,2018-02-27,2018-03-03,529.925,2.153
4276,621,105,329,2018-12-13,2018-12-17,2018-12-21,64.926,7.94
4277,621,225,244,2018-06-02,2018-06-10,2018-06-09,1523.121,80.607
4278,621,187,386,2017-01-09,2017-01-14,2017-01-13,1024.006,87.059
4279,621,518,71,2017-10-22,2017-10-29,2017-10-27,1312.184,20.31
4280,621,526,15,2017-11-20,2017-11-23,2017-11-29,1038.398,3.428
4281,621,871,6,2017-04-29,2017-04-29,2017-05-01,2659.423,3.414
4282,621,494,7,2018-09-15,2018-09-17,2018-09-19,2887.389,4.318
4283,622,49,239,2017-11-05,2017-11-06,2017-11-14,1106.793,444.514
4284,622,76,959,2018-10-22,2018-10-31,2018-10-27,1102.751,1777.404
4285,622,698,624,2018-08-18,2018-08-21,2018-08-26,1153.704,1207.637
4286,622,819,85,2018-12-20,2018-12-27,2018-12-26,1172.647,167.091
4287,622,111,16,2018-02-25,2018-03-06,2018-02-25,1260.257,33.706
4288,622,942,40,2017-11-20,2017-11-29,2017-11-23,1411.807,94.012
4289,622,610,2,2017-05-27,2017-05-27,2017-06-01,1221.873,4.09
4290,622,502,3,2017-09-08,2017-09-10,2017-09-09,1332.776,6.67
4291,622,901,2,2018-05-24,2018-05-26,2018-06-02,475.652,1.69
4292,622,971,17,2017-09-04,2017-09-08,2017-09-12,1613.155,45.458
4293,622,788,1,2017-09-05,2017-09-08,2017-09-07,452.43,0.808
4294,623,69,9,2017-06-01,2017-06-10,2017-06-08,387.461,1.635
4295,623,809,132,2017-07-12,2017-07-21,2017-07-16,802.473,46.721
4296,623,521,12,2017-03-26,2017-03-30,2017-04-04,1060.94,5.535
4297,623,560,19,2018-09-16,2018-09-23,2018-09-22,1625.662,13.219
4298,623,529,30,2018-12-18,2018-12-25,2018-12-25,1026.452,13.408
4299,623,369,2,2017-07-12,2017-07-21,2017-07-21,976.841,0.853
4300,624,10,109,2017-08-21,2017-08-21,2017-08-30,921.377,162.293
4301,624,857,58,2017-05-23,2017-05-30,2017-05-26,925.236,86.701
4302,624,611,441,2017-10-09,2017-10-12,2017-10-15,544.32,401.739
4303,624,201,134,2017-09-19,2017-09-26,2017-09-23,552.716,123.795
4304,624,159,96,2018-07-29,2018-08-03,2018-07-31,2887.389,432.233
4305,624,899,13,2017-09-28,2017-09-29,2017-10-01,1426.373,29.419
4306,624,297,40,2017-10-11,2017-10-19,2017-10-15,2781.65,173.614
4307,624,764,4,2017-06-05,2017-06-14,2017-06-05,958.922,6.186
4308,624,859,4,2017-09-11,2017-09-17,2017-09-19,2778.724,17.343
4309,624,92,10,2018-05-08,2018-05-09,2018-05-12,2852.928,44.496
4310,624,560,4,2018-10-30,2018-11-02,2018-11-05,1631.124,10.307
4311,624,584,1,2018-05-04,2018-05-04,2018-05-05,1631.124,2.577
4312,625,188,101,2017-08-03,2017-08-04,2017-08-08,1633.209,147.462
4313,625,32,153,2017-08-03,2017-08-06,2017-08-03,3692.989,496.74
4314,625,223,130,2018-02-21,2018-02-21,2018-02-28,2225.893,256.634
4315,625,57,177,2017-04-19,2017-04-26,2017-04-20,582.444,97.099
4316,625,53,4,2017-02-20,2017-02-26,2017-02-22,316.912,1.273
4317,625,686,1,2018-04-08,2018-04-08,2018-04-09,3905.764,3.431
4318,626,893,243,2018-03-13,2018-03-17,2018-03-21,1932.953,163.253
4319,626,545,346,2018-11-01,2018-11-02,2018-11-01,3181.382,378.798
4320,626,365,136,2018-09-04,2018-09-05,2018-09-13,1927.689,91.126
4321,626,162,122,2018-03-24,2018-03-26,2018-04-02,1303.93,55.963
4322,626,845,54,2017-09-29,2017-09-30,2017-10-02,2787.815,51.918
4323,626,254,5,2018-02-15,2018-02-20,2018-02-22,3343.455,5.749
4324,626,276,12,2018-07-09,2018-07-12,2018-07-11,3361.748,13.871
4325,626,808,26,2018-06-28,2018-07-04,2018-07-07,3753.849,33.507
4326,626,389,19,2017-01-03,2017-01-06,2017-01-05,2523.274,16.565
4327,627,660,1915,2017-09-29,2017-10-01,2017-10-03,7475.136,16889.265
4328,627,104,1321,2018-01-19,2018-01-22,2018-01-22,7475.136,11650.506
4329,627,60,55,2017-01-10,2017-01-17,2017-01-19,1119.589,75.392
4330,627,937,10,2017-04-23,2017-04-26,2017-04-25,3479.504,41.366
4331,627,840,14,2017-08-25,2017-08-28,2017-08-26,1077.838,18.506
4332,627,560,7,2017-07-12,2017-07-15,2017-07-13,289.065,2.782
4333,627,3,2,2018-03-12,2018-03-13,2018-03-13,1222.691,2.983
4334,628,696,177,2018-01-24,2018-01-28,2018-02-02,1696.181,452.052
4335,628,813,26,2018-04-23,2018-04-24,2018-05-02,1416.819,55.78
4336,628,858,12,2017-07-01,2017-07-09,2017-07-09,979.5,18.069
4337,629,189,2438,2017-08-17,2017-08-18,2017-08-17,693.244,1100.989
4338,629,959,580,2017-08-03,2017-08-03,2017-08-03,3069.06,1099.182
4339,629,486,3,2018-10-17,2018-10-17,2018-10-20,3013.92,5.585
4340,629,797,7,2017-07-21,2017-07-29,2017-07-24,831.94,3.751
4341,629,454,2,2017-11-28,2017-12-03,2017-11-29,1836.853,2.293
4342,630,806,1544,2018-05-19,2018-05-27,2018-05-26,500.133,1395.403
4343,630,10,353,2018-06-20,2018-06-26,2018-06-27,111.221,93.493
4344,630,441,521,2017-03-30,2017-04-06,2017-04-04,1295.585,1151.685
4345,630,163,57,2017-12-16,2017-12-20,2017-12-19,953.073,93.927
4346,630,520,1,2018-03-20,2018-03-25,2018-03-21,3729.073,6.208
4347,631,399,266,2018-11-20,2018-11-25,2018-11-28,1712.589,729.153
4348,631,366,364,2018-11-10,2018-11-15,2018-11-11,1132.602,669.462
4349,631,811,153,2017-12-06,2017-12-07,2017-12-09,3465.482,836.493
4350,631,707,104,2017-12-12,2017-12-15,2017-12-14,262.211,50.497
4351,631,767,204,2017-10-31,2017-11-07,2017-11-01,3692.989,1187.504
4352,631,419,201,2018-03-18,2018-03-22,2018-03-20,133.077,57.229
4353,631,555,103,2017-04-18,2017-04-19,2017-04-24,1460.24,241.919
4354,631,490,1,2018-12-16,2018-12-17,2018-12-18,255.894,0.476
4355,631,529,2,2018-11-22,2018-11-24,2018-11-26,924.095,3.03
4356,632,951,3345,2017-08-20,2017-08-29,2017-08-23,2082.259,6741.55
4357,632,286,777,2018-09-10,2018-09-15,2018-09-15,99.613,109.879
4358,632,157,67,2018-12-09,2018-12-15,2018-12-16,254.885,19.308
4359,632,74,19,2017-02-02,2017-02-06,2017-02-05,2425.189,44.451
4360,632,641,2,2017-08-17,2017-08-22,2017-08-25,1546.48,3.018
4361,632,278,1,2018-03-08,2018-03-14,2018-03-15,643.706,0.656
4362,633,849,1486,2017-01-16,2017-01-19,2017-01-21,3398.575,1820.252
4363,633,234,477,2017-01-15,2017-01-17,2017-01-23,3786.936,650.094
4364,633,775,14,2018-06-24,2018-06-24,2018-06-26,1351.204,6.968
4365,633,501,26,2017-08-10,2017-08-17,2017-08-16,2393.308,22.564
4366,633,561,9,2018-05-22,2018-05-24,2018-05-22,2381.516,7.773
4367,633,563,1,2017-11-19,2017-11-20,2017-11-26,1373.05,0.505
4368,633,790,2,2018-02-17,2018-02-19,2018-02-18,3385.879,2.441
4369,633,748,3,2017-07-24,2017-08-01,2017-07-25,366.968,0.444
4370,634,703,587,2018-03-27,2018-03-31,2018-04-04,3488.627,471.103
4371,634,112,29,2018-07-07,2018-07-11,2018-07-08,3474.117,23.179
4372,634,635,2,2017-12-14,2017-12-15,2017-12-14,1505.654,0.706
4373,634,678,4,2017-07-29,2017-08-07,2017-08-07,3255.079,2.998
4374,634,244,3,2017-05-07,2017-05-11,2017-05-13,4002.544,2.757
4375,634,259,4,2017-07-03,2017-07-05,2017-07-06,3479.396,3.202
4376,634,649,1,2017-10-01,2017-10-03,2017-10-10,3557.35,0.818
4377,635,882,14,2017-04-28,2017-04-29,2017-05-05,6589.702,147.93
4378,635,313,437,2018-01-22,2018-01-24,2018-01-27,7516.398,5261.989
4379,635,758,824,2018-12-01,2018-12-03,2018-12-02,6184.222,8175.02
4380,635,529,305,2017-09-11,2017-09-14,2017-09-19,7243.707,3540.198
4381,635,137,50,2017-01-13,2017-01-14,2017-01-16,4077.427,328.419
4382,635,184,11,2018-09-28,2018-10-05,2018-09-28,6910.698,121.85
4383,635,444,3,2018-05-05,2018-05-10,2018-05-11,7880.779,37.863
4384,635,890,8,2018-02-20,2018-02-22,2018-02-25,7581.502,97.158
4385,635,23,2,2018-08-03,2018-08-05,2018-08-08,4194.571,13.51
4386,635,269,5,2018-05-15,2018-05-21,2018-05-15,7698.046,61.651
4387,635,356,7,2018-06-15,2018-06-19,2018-06-16,3790.42,42.782
4388,636,807,351,2017-11-28,2017-12-01,2017-12-04,2279.828,232.737
4389,636,444,8,2018-03-26,2018-03-26,2018-04-02,2163.881,5.041
4390,636,246,106,2018-01-23,2018-01-27,2018-01-25,2139.163,66.042
4391,636,783,6,2017-03-09,2017-03-11,2017-03-09,1949.208,3.414
4392,637,291,841,2017-01-25,2017-01-30,2017-01-26,2004.959,3454.022
4393,637,524,1096,2017-09-23,2017-09-30,2017-09-26,2865.229,6385.709
4394,637,232,331,2017-03-30,2017-04-07,2017-03-31,1505.691,1029.147
4395,637,898,8,2018-11-30,2018-12-04,2018-12-03,1900.575,31.187
4396,637,666,201,2018-02-17,2018-02-18,2018-02-23,2324.835,954.015
4397,637,17,6,2017-04-16,2017-04-20,2017-04-21,1949.208,23.974
4398,637,512,2,2018-05-02,2018-05-04,2018-05-10,2417.749,9.864
4399,638,374,11,2017-04-23,2017-04-23,2017-04-27,1411.443,29.367
4400,638,74,3,2017-08-26,2017-09-04,2017-08-28,2376.148,13.296
4401,638,514,6,2017-07-13,2017-07-16,2017-07-18,366.968,4.57
4402,638,281,2,2017-01-04,2017-01-10,2017-01-07,1469.907,5.553
4403,639,737,273,2018-02-18,2018-02-27,2018-02-19,3736.207,601.575
4404,639,344,1211,2018-04-29,2018-05-06,2018-04-29,3465.304,2477.593
4405,639,724,234,2017-06-10,2017-06-12,2017-06-18,3386.304,467.983
4406,639,424,433,2018-03-20,2018-03-24,2018-03-20,0.0,12.6
4407,639,713,28,2017-04-12,2017-04-17,2017-04-21,3308.404,54.729
4408,639,654,61,2017-11-12,2017-11-17,2017-11-18,2160.884,78.491
4409,639,629,90,2017-12-24,2018-01-02,2017-12-27,2334.468,124.898
4410,639,527,1,2018-07-19,2018-07-28,2018-07-25,3624.67,2.139
4411,639,373,9,2018-06-05,2018-06-13,2018-06-13,3467.988,18.427
4412,639,765,1,2017-12-07,2017-12-12,2017-12-08,376.249,0.248
4413,639,142,3,2017-07-30,2017-07-30,2017-08-04,2699.087,4.8
4414,640,796,199,2018-05-12,2018-05-14,2018-05-21,957.352,335.335
4415,640,293,79,2018-07-13,2018-07-20,2018-07-13,76.935,16.775
4416,640,448,1,2017-03-06,2017-03-10,2017-03-07,1791.052,3.08
4417,641,133,2388,2017-10-26,2017-11-03,2017-10-30,1801.335,3135.365
4418,641,912,252,2018-11-02,2018-11-10,2018-11-07,842.561,159.517
4419,641,501,105,2017-05-27,2017-05-31,2017-06-05,1836.853,140.506
4420,641,391,40,2018-01-19,2018-01-19,2018-01-22,2032.284,59.07
4421,641,109,125,2018-01-26,2018-01-27,2018-01-29,1004.104,93.446
4422,641,779,13,2017-08-17,2017-08-23,2017-08-25,657.948,6.527
4423,641,554,31,2018-06-24,2018-06-24,2018-06-25,3145.735,70.259
4424,641,49,5,2017-02-13,2017-02-15,2017-02-19,946.419,3.533
4425,641,247,5,2017-08-02,2017-08-05,2017-08-06,445.117,1.756
4426,642,960,1144,2018-04-14,2018-04-17,2018-04-18,2176.512,2358.642
4427,642,952,1213,2018-07-12,2018-07-14,2018-07-14,1900.575,2190.96
4428,642,555,7,2017-09-15,2017-09-20,2017-09-24,1556.143,10.411
4429,642,75,20,2018-05-09,2018-05-12,2018-05-11,1595.414,30.473
4430,642,749,1,2017-01-24,2017-02-02,2017-01-27,2034.994,1.931
4431,642,739,1,2017-04-25,2017-05-04,2017-04-28,2279.828,2.157
4432,642,912,2,2017-06-23,2017-07-02,2017-07-01,1490.721,2.853
4433,642,811,2,2018-09-01,2018-09-07,2018-09-10,1936.51,3.679
4434,643,428,267,2018-04-01,2018-04-09,2018-04-10,344.359,31.862
4435,643,239,1365,2017-11-11,2017-11-19,2017-11-12,64.926,47.47
4436,643,29,61,2017-11-23,2017-11-28,2017-11-28,981.67,19.043
4437,643,285,873,2017-11-13,2017-11-21,2017-11-18,2659.423,715.748
4438,643,365,83,2017-03-10,2017-03-10,2017-03-12,1099.226,28.864
4439,643,73,5,2017-08-28,2017-08-28,2017-08-30,6746.541,10.283
4440,643,969,1,2018-03-29,2018-04-06,2018-04-05,76.935,0.038
4441,644,635,235,2018-06-14,2018-06-23,2018-06-15,930.518,352.315
4442,644,344,19,2017-05-21,2017-05-25,2017-05-23,1153.704,34.969
4443,644,717,82,2017-06-06,2017-06-11,2017-06-14,1313.242,170.921
4444,644,623,2,2018-04-29,2018-05-05,2018-04-29,1112.072,3.554
4445,645,676,46,2018-12-08,2018-12-10,2018-12-08,3386.304,147.479
4446,645,863,2,2018-11-27,2018-11-27,2018-12-04,3778.854,7.145
4447,646,906,296,2018-06-30,2018-07-01,2018-07-03,636.611,306.522
4448,646,899,229,2017-08-05,2017-08-08,2017-08-14,1292.684,463.733
4449,646,623,96,2018-04-10,2018-04-14,2018-04-12,1172.294,176.973
4450,646,590,4,2017-03-01,2017-03-02,2017-03-01,1949.208,12.061
4451,646,575,42,2017-08-22,2017-08-24,2017-08-28,2176.512,141.037
4452,646,205,8,2018-02-14,2018-02-22,2018-02-14,1329.746,16.647
4453,647,407,467,2018-06-03,2018-06-06,2018-06-11,1246.203,1077.119
4454,647,641,66,2018-02-15,2018-02-15,2018-02-21,1546.48,187.491
4455,647,544,12,2017-09-08,2017-09-10,2017-09-15,859.82,19.427
4456,647,679,425,2018-02-23,2018-02-23,2018-02-28,1810.269,1406.819
