Import_ID,Product,Warehouse,Suppiler,Quantity,Ship_Distance,Ship_Cost,ImportDate,ModifiedDate
4747,584,7,5,13,2457.793,4.401,2018-09-21,2018-09-21
4748,584,7,4,3,1660.93,0.693,2018-05-13,2018-05-13
4749,584,7,0,5,2015.263,1.394,2018-02-01,2018-02-01
4750,584,7,0,1,2015.263,0.279,2017-04-17,2017-04-17
4751,584,7,9,8,191.84,0.261,2018-04-03,2018-04-03
4752,585,3,9,519,1441.869,420.202,2017-09-03,2017-09-03
4753,585,3,1,338,1351.26,257.037,2018-02-21,2018-02-21
4754,585,3,5,20,3786.559,41.642,2017-03-06,2017-03-06
4755,585,3,7,65,1353.448,49.5075,2018-03-23,2018-03-23
4756,585,3,2,50,3460.824,95.266,2017-07-03,2017-07-03
4757,585,3,2,17,3460.824,32.3905,2018-01-03,2018-01-03
4758,585,3,5,5,3786.559,10.4105,2018-01-12,2018-01-12
4759,585,3,0,1,1207.707,0.6825,2017-05-01,2017-05-01
4760,585,3,5,1,3786.559,2.082,2017-05-09,2017-05-09
4761,585,3,9,1,1441.869,0.8095,2018-02-06,2018-02-06
4762,585,3,2,1,3460.824,1.9055,2017-08-10,2017-08-10
4763,585,3,6,1,1643.49,0.919,2017-11-16,2017-11-16
4764,586,4,4,2237,7691.311,200.881,2018-02-10,2018-02-10
4765,586,4,2,850,4033.422,40.2625,2018-01-25,2018-01-25
4766,586,4,7,1581,6734.13,124.418,2017-07-20,2017-07-20
4767,586,4,7,42,6734.13,3.305,2017-07-25,2017-07-25
4768,586,4,6,164,8094.6,15.4945,2017-06-16,2017-06-16
4769,586,4,4,93,7691.311,8.3515,2018-11-11,2018-11-11
4770,586,4,3,10,4194.571,0.4925,2018-02-28,2018-02-28
4771,586,4,8,18,6654.705,1.4,2017-11-07,2017-11-07
4772,587,3,1,2724,1351.26,1934.09,2018-03-23,2018-03-23
4773,587,3,2,229,3460.824,407.376,2018-06-25,2018-06-25
4774,587,3,2,568,3460.824,1010.435,2017-02-27,2017-02-27
4775,587,3,8,10,840.123,4.5105,2017-08-15,2017-08-15
4776,587,3,3,20,3294.129,33.8895,2018-03-18,2018-03-18
4777,587,3,6,28,1643.49,24.0265,2018-07-26,2018-07-26
4778,587,3,3,10,3294.129,16.9445,2018-01-22,2018-01-22
4779,588,1,6,945,1019.217,998.6895,2018-12-08,2018-12-08
4780,588,1,9,1007,1774.702,1816.16,2017-02-23,2017-02-23
4781,588,1,7,607,387.461,262.4585,2018-09-05,2018-09-05
4782,588,1,7,152,387.461,65.7225,2017-04-12,2017-04-12
4783,588,1,2,187,3137.899,589.222,2018-05-10,2018-05-10
4784,588,1,4,129,1012.876,135.5205,2018-01-17,2018-01-17
4785,588,1,8,47,1507.057,72.333,2018-11-20,2018-11-20
4786,588,1,4,1,1012.876,1.0505,2017-12-08,2017-12-08
4787,588,1,3,15,3000.983,45.234,2018-01-10,2018-01-10
4788,588,1,7,2,387.461,0.865,2018-07-27,2018-07-27
4789,589,2,7,2663,125.984,141.531,2017-07-28,2017-07-28
4790,589,2,5,2554,2907.22,2280.9275,2018-12-17,2018-12-17
4791,589,2,5,1065,2907.22,951.1305,2017-09-02,2017-09-02
4792,589,2,1,232,1187.446,86.7005,2018-03-09,2018-03-09
4793,589,2,8,114,1387.541,49.4915,2017-03-06,2017-03-06
4794,589,2,4,3,1260.257,1.187,2018-09-21,2018-09-21
4795,589,2,8,1,1387.541,0.434,2017-02-19,2017-02-19
4796,589,2,1,1,1187.446,0.3735,2018-12-21,2018-12-21
4797,589,2,9,1,1524.123,0.4755,2017-11-21,2017-11-21
4798,590,3,9,3210,1441.869,1853.783,2018-05-08,2018-05-08
4799,590,3,0,14,1207.707,6.816,2017-05-11,2017-05-11
4800,591,8,8,467,568.882,24.393,2017-07-27,2017-07-27
4801,591,8,8,222,568.882,11.596,2018-04-12,2018-04-12
4802,591,8,0,3,2015.263,0.523,2018-06-19,2018-06-19
4803,591,8,9,3,191.84,0.061,2017-12-28,2017-12-28
4804,591,8,0,10,2015.263,1.743,2017-09-05,2017-09-05
4805,591,8,9,1,191.84,0.0205,2018-05-20,2018-05-20
4806,592,9,2,3186,3726.327,4638.096,2018-11-08,2018-11-08
4807,592,9,9,101,2082.259,83.0205,2018-01-02,2018-01-02
4808,592,9,5,944,3931.846,1449.0415,2017-08-17,2017-08-17
4809,592,9,2,1460,3726.327,2125.43,2018-08-11,2018-08-11
4810,592,9,5,337,3931.846,517.2955,2018-12-05,2018-12-05
4811,592,9,4,220,582.444,53.6375,2018-06-06,2018-06-06
4812,592,9,3,15,3579.279,20.9865,2018-02-16,2018-02-16
4813,592,9,0,2,99.613,0.1155,2018-03-19,2018-03-19
4814,592,9,6,6,567.417,1.428,2017-03-16,2017-03-16
4815,592,9,7,3,991.797,1.205,2017-08-14,2017-08-14
4816,593,3,0,24,1207.707,27.574,2017-10-24,2017-10-24
4817,593,3,9,16,1441.869,21.805,2018-04-05,2018-04-05
4818,593,3,3,17,3294.129,51.9325,2017-03-12,2017-03-12
4819,593,3,4,34,551.84,18.6925,2018-04-29,2018-04-29
4820,593,3,9,29,1441.869,39.522,2017-08-11,2017-08-11
4821,593,3,8,6,840.123,4.879,2018-07-03,2018-07-03
4822,593,3,1,1,1351.26,1.28,2018-11-01,2018-11-01
4823,594,0,7,4869,64.926,368.7595,2017-04-26,2017-04-26
4824,594,0,6,501,1373.149,469.8655,2017-01-12,2017-01-12
4825,594,0,1,715,1134.972,558.341,2017-06-17,2017-06-17
4826,594,0,8,252,1337.98,230.499,2018-09-10,2018-09-10
4827,594,0,5,61,2958.194,120.9265,2018-10-04,2018-10-04
4828,594,0,8,34,1337.98,31.099,2017-06-15,2017-06-15
4829,594,0,7,21,64.926,1.5905,2017-11-21,2017-11-21
4830,594,0,6,8,1373.149,7.503,2018-11-05,2018-11-05
4831,595,3,4,219,551.84,66.732,2017-06-24,2017-06-24
4832,595,3,5,37,3786.559,71.8705,2018-08-01,2018-08-01
4833,595,3,2,45,3460.824,79.989,2018-09-20,2018-09-20
4834,596,3,4,913,551.84,242.87,2017-08-30,2017-08-30
4835,596,3,4,144,551.84,38.306,2018-02-04,2018-02-04
4836,596,3,4,379,551.84,100.819,2017-02-27,2017-02-27
4837,596,3,5,3,3786.559,5.0875,2017-08-29,2017-08-29
4838,596,3,3,37,3294.129,54.69,2018-08-23,2018-08-23
4839,596,3,9,35,1441.869,23.079,2018-10-18,2018-10-18
4840,596,3,7,1,1353.448,0.6205,2018-12-10,2018-12-10
4841,596,3,9,1,1441.869,0.6595,2018-02-05,2018-02-05
4842,597,1,5,364,3304.698,517.3845,2018-03-16,2018-03-16
4843,597,1,9,687,1774.702,531.1375,2017-02-05,2017-02-05
4844,597,1,8,151,1507.057,99.6185,2017-04-27,2017-04-27
4845,597,1,8,43,1507.057,28.368,2017-05-10,2017-05-10
4846,597,1,8,26,1507.057,17.153,2018-07-12,2018-07-12
4847,597,1,2,39,3137.899,52.678,2018-03-06,2018-03-06
4848,597,1,1,4,792.541,1.428,2018-10-26,2018-10-26
4849,597,1,5,2,3304.698,2.843,2018-06-06,2018-06-06
4850,597,1,3,1,3000.983,1.2925,2017-09-09,2017-09-09
4851,598,3,0,788,1207.707,451.3345,2018-12-11,2018-12-11
4852,598,3,7,419,1353.448,267.7955,2017-11-27,2017-11-27
4853,598,3,7,516,1353.448,329.791,2017-10-22,2017-10-22
4854,598,3,6,41,1643.49,31.62,2018-09-29,2018-09-29
4855,598,3,0,2,1207.707,1.1455,2017-05-17,2017-05-17
4856,598,3,7,5,1353.448,3.1955,2018-06-09,2018-06-09
4857,598,3,4,1,551.84,0.274,2017-03-19,2017-03-19
4858,598,3,0,1,1207.707,0.573,2017-04-12,2017-04-12
4859,598,3,2,1,3460.824,1.599,2018-09-27,2018-09-27
4860,599,9,1,1096,254.885,227.2245,2018-12-05,2018-12-05
4861,599,9,4,71,582.444,30.5345,2017-02-13,2017-02-13
4862,599,9,3,90,3579.279,222.112,2017-03-13,2017-03-13
4863,599,9,6,3,567.417,1.2595,2017-07-14,2017-07-14
4864,599,9,0,1,99.613,0.1015,2017-04-28,2017-04-28
4865,599,9,5,13,3931.846,35.1995,2017-12-11,2017-12-11
4866,599,9,8,14,1633.209,16.024,2017-04-01,2017-04-01
4867,599,9,5,1,3931.846,2.7075,2018-07-06,2018-07-06
4868,599,9,0,2,99.613,0.2035,2017-12-19,2017-12-19
4869,600,4,9,19,6048.985,65.9245,2017-07-30,2017-07-30
4870,600,4,3,478,4194.571,1154.244,2018-05-22,2018-05-22
4871,600,4,4,258,7691.311,1136.24,2017-02-15,2017-02-15
4872,600,4,7,148,6734.13,571.205,2017-08-20,2017-08-20
4873,600,4,3,79,4194.571,190.764,2017-06-04,2017-06-04
4874,600,4,9,16,6048.985,55.5155,2017-11-17,2017-11-17
4875,601,1,9,4468,1774.702,4588.378,2018-07-09,2018-07-09
4876,601,1,1,851,792.541,403.529,2018-08-04,2018-08-04
4877,601,1,6,229,1019.217,137.802,2018-11-21,2018-11-21
4878,601,1,5,55,3304.698,103.8415,2017-01-26,2017-01-26
4879,601,1,1,91,792.541,43.1505,2018-05-20,2018-05-20
4880,601,1,4,106,1012.876,63.408,2018-08-22,2018-08-22
4881,601,1,6,6,1019.217,3.6105,2018-04-08,2018-04-08
4882,601,1,1,1,792.541,0.474,2018-03-19,2018-03-19
4883,601,1,5,2,3304.698,3.776,2017-11-15,2017-11-15
4884,601,1,3,1,3000.983,1.717,2017-10-09,2017-10-09
4885,602,9,0,1931,99.613,47.2355,2018-09-10,2018-09-10
4886,602,9,4,907,582.444,93.788,2018-11-17,2018-11-17
4887,602,9,5,5,3931.846,3.255,2017-01-23,2017-01-23
4888,602,9,2,20,3726.327,12.3485,2018-01-28,2018-01-28
4889,603,3,9,333,1441.869,130.706,2018-04-19,2018-04-19
4890,603,3,3,62,3294.129,54.55,2018-09-14,2018-09-14
4891,603,3,3,4095,3294.129,3602.946,2017-12-31,2017-12-31
4892,603,3,0,2258,1207.707,747.1785,2017-10-18,2017-10-18
4893,603,3,8,938,840.123,219.6715,2018-09-19,2018-09-19
4894,603,3,2,208,3460.824,192.129,2018-06-27,2018-06-27
4895,603,3,7,17,1353.448,6.277,2018-05-01,2018-05-01
4896,604,5,3,1064,144.865,29.2345,2017-11-30,2017-11-30
4897,604,5,7,11,2726.715,4.3065,2018-05-28,2018-05-28
4898,604,5,3,9,144.865,0.2475,2017-06-08,2017-06-08
4899,604,5,2,13,33.637,0.1535,2017-06-23,2017-06-23
4900,604,5,2,1,33.637,0.012,2017-07-13,2017-07-13
4901,604,5,4,12,3626.114,6.22,2018-02-24,2018-02-24
4902,604,5,0,3,3759.286,1.6115,2017-01-03,2017-01-03
4903,604,5,4,21,3626.114,10.885,2018-06-10,2018-06-10
4904,604,5,2,1,33.637,0.012,2017-08-24,2017-08-24
4905,604,5,6,1,4123.426,0.5885,2017-12-28,2017-12-28
4906,605,6,0,460,3404.419,860.3025,2018-06-03,2018-06-03
4907,605,6,2,1,1524.831,0.8525,2017-10-10,2017-10-10
4908,605,6,7,15,2424.416,20.0945,2018-12-09,2018-12-09
4909,605,6,3,1,1551.196,0.867,2018-04-16,2018-04-16
4910,605,6,2,1,1524.831,0.8525,2018-01-03,2018-01-03
4911,605,6,4,1,3564.579,1.957,2018-07-21,2018-07-21
4912,606,0,0,1537,1035.101,994.009,2017-04-28,2017-04-28
4913,606,0,6,103,1373.149,87.3645,2018-11-04,2018-11-04
4914,606,0,8,56,1337.98,46.325,2018-06-27,2018-06-27
4915,606,0,7,81,64.926,5.548,2018-07-24,2018-07-24
4916,606,0,5,32,2958.194,57.3725,2018-10-10,2018-10-10
4917,606,0,0,10,1035.101,6.467,2018-06-25,2018-06-25
4918,607,6,1,3105,3467.988,4932.986,2017-04-09,2017-04-09
4919,607,6,4,1240,3564.579,2024.1065,2017-05-09,2017-05-09
4920,607,6,2,136,1524.831,96.7225,2018-07-25,2018-07-25
4921,607,6,4,15,3564.579,24.485,2018-11-05,2018-11-05
4922,607,6,7,75,2424.416,83.8085,2018-07-25,2018-07-25
4923,607,6,9,11,2634.798,13.337,2017-10-14,2017-10-14
4924,607,6,3,1,1551.196,0.723,2017-08-04,2017-08-04
4925,607,6,9,17,2634.798,20.6115,2018-03-31,2018-03-31
4926,607,6,0,1,3404.419,1.56,2018-06-14,2018-06-14
4927,608,2,2,908,2742.816,1684.076,2018-03-02,2018-03-02
4928,608,2,3,155,2607.866,273.589,2017-01-30,2017-01-30
4929,608,2,2,119,2742.816,220.7105,2017-09-29,2017-09-29
4930,608,2,1,17,1187.446,13.9705,2018-11-29,2018-11-29
4931,608,2,1,1,1187.446,0.822,2017-11-13,2017-11-13
4932,608,2,0,2,1093.438,1.5185,2017-08-29,2017-08-29
4933,608,2,8,2,1387.541,1.9095,2017-11-21,2017-11-21
4934,608,2,0,1,1093.438,0.7595,2018-12-17,2018-12-17
4935,609,1,0,2603,708.884,1407.257,2017-02-22,2017-02-22
4936,609,1,7,118,387.461,36.7745,2018-07-13,2018-07-13
4937,609,1,6,20,1019.217,15.234,2018-09-02,2018-09-02
4938,609,1,5,2,3304.698,4.78,2017-01-18,2017-01-18
4939,609,1,4,46,1012.876,34.831,2017-03-07,2017-03-07
4940,609,1,7,5,387.461,1.558,2017-12-02,2017-12-02
4941,609,1,2,7,3137.899,15.8975,2017-04-10,2017-04-10
4942,609,1,1,5,792.541,3.001,2018-02-16,2018-02-16
4943,609,1,3,29,3000.983,63.032,2018-08-31,2018-08-31
4944,609,1,7,1,387.461,0.3115,2017-03-30,2017-03-30
4945,609,1,3,3,3000.983,6.5205,2017-05-11,2017-05-11
4946,609,1,8,1,1507.057,1.109,2017-12-22,2017-12-22
4947,609,1,8,3,1507.057,3.3275,2017-11-16,2017-11-16
4948,610,8,8,4361,568.882,37.2455,2018-01-04,2018-01-04
4949,610,8,3,51,1934.409,1.3965,2017-05-09,2017-05-09
4950,610,8,6,122,2467.573,4.2385,2017-11-15,2017-11-15
4951,610,8,9,11,191.84,0.0365,2017-10-15,2017-10-15
4952,610,8,0,9,2015.263,0.2565,2018-08-31,2018-08-31
4953,611,7,2,2795,2102.949,5457.8655,2017-08-25,2017-08-25
4954,611,7,6,796,2467.573,1817.617,2017-04-09,2017-04-09
4955,611,7,7,111,1251.834,131.0645,2018-06-10,2018-06-10
4956,611,7,4,296,1660.93,459.337,2017-12-18,2017-12-18
4957,611,7,2,21,2102.949,41.007,2018-05-08,2018-05-08
4958,611,7,9,6,191.84,1.316,2017-02-01,2017-02-01
4959,611,7,6,1,2467.573,2.2835,2018-08-18,2018-08-18
4960,612,5,0,1800,3759.286,2933.9885,2017-01-11,2017-01-11
4961,612,5,1,1008,3876.011,1693.3795,2018-11-01,2018-11-01
4962,612,5,9,1232,2050.667,1107.4145,2018-08-28,2018-08-28
4963,612,5,9,1719,2050.667,1545.167,2018-07-10,2018-07-10
4964,612,5,8,488,2638.873,561.4775,2018-09-05,2018-09-05
4965,612,5,3,5,144.865,0.417,2017-09-15,2017-09-15
4966,612,5,9,14,2050.667,12.5845,2017-08-01,2017-08-01
4967,612,5,6,9,4123.426,16.0725,2017-01-17,2017-01-17
4968,612,5,0,19,3759.286,30.97,2017-10-10,2017-10-10
4969,613,0,6,1881,1373.149,378.52,2017-02-21,2017-02-21
4970,613,0,3,914,2646.458,348.489,2018-06-10,2018-06-10
4971,613,0,1,391,1134.972,65.514,2018-07-07,2018-07-07
4972,613,0,7,133,64.926,2.1615,2018-05-12,2018-05-12
4973,613,0,0,34,1035.101,5.2165,2017-08-07,2017-08-07
4974,614,0,1,529,1134.972,260.895,2018-04-04,2018-04-04
4975,614,0,5,633,2958.194,792.5225,2018-02-25,2018-02-25
4976,614,0,3,12,2646.458,13.467,2018-09-29,2018-09-29
4977,614,0,2,57,2783.975,67.2315,2018-11-01,2018-11-01
4978,614,0,0,1,1035.101,0.4515,2017-10-10,2017-10-10
4979,615,3,9,2903,1441.869,3019.5005,2018-05-08,2018-05-08
4980,615,3,6,495,1643.49,584.447,2017-11-13,2017-11-13
4981,615,3,5,654,3786.559,1749.351,2017-03-17,2017-03-17
4982,615,3,1,23,1351.26,22.47,2018-07-05,2018-07-05
4983,615,3,5,9,3786.559,24.0735,2017-06-01,2017-06-01
4984,615,3,3,77,3294.129,179.5275,2018-10-17,2018-10-17
4985,615,3,4,13,551.84,5.455,2018-09-16,2018-09-16
4986,615,3,6,1,1643.49,1.1805,2017-02-18,2017-02-18
4987,615,3,8,6,840.123,3.7235,2017-08-22,2017-08-22
4988,616,3,5,2974,3786.559,7166.575,2018-01-06,2018-01-06
4989,616,3,8,80,840.123,44.727,2018-04-17,2018-04-17
4990,616,3,9,56,1441.869,52.4745,2017-05-01,2017-05-01
4991,616,3,3,33,3294.129,69.315,2017-12-18,2017-12-18
4992,616,3,8,68,840.123,38.018,2017-12-09,2017-12-09
4993,616,3,4,45,551.84,17.0105,2017-05-06,2017-05-06
4994,616,3,5,7,3786.559,16.868,2017-02-22,2017-02-22
4995,616,3,5,8,3786.559,19.278,2018-09-28,2018-09-28
4996,616,3,8,1,840.123,0.559,2017-05-09,2017-05-09
4997,616,3,1,1,1351.26,0.88,2017-05-30,2017-05-30
4998,616,3,8,1,840.123,0.559,2018-11-12,2018-11-12
4999,617,1,2,1617,3137.899,2148.019,2018-04-07,2018-04-07
5000,617,1,7,46,387.461,8.3855,2018-10-07,2018-10-07
5001,617,1,5,3,3304.698,4.1935,2017-09-24,2017-09-24
5002,617,1,2,5,3137.899,6.642,2017-10-21,2017-10-21
5003,617,1,3,1,3000.983,1.2715,2018-08-18,2018-08-18
5004,618,8,4,1589,1660.93,854.4775,2018-08-15,2018-08-15
5005,618,8,1,13,2163.881,9.0455,2018-08-03,2018-08-03
5006,618,8,6,72,2467.573,56.9715,2017-12-21,2017-12-21
5007,618,8,2,12,2102.949,8.12,2018-10-02,2018-10-02
5008,618,8,0,4,2015.263,2.5965,2018-04-19,2018-04-19
5009,618,8,8,4,568.882,0.778,2017-04-03,2017-04-03
5010,618,8,2,2,2102.949,1.3535,2017-10-28,2017-10-28
5011,619,4,8,286,6654.705,1393.097,2017-01-19,2017-01-19
5012,619,4,1,150,7880.779,864.2565,2017-02-27,2017-02-27
5013,619,4,5,11,3790.42,30.6905,2018-12-12,2018-12-12
5014,619,4,0,10,7779.087,56.8785,2017-11-16,2017-11-16
5015,620,8,7,1196,1251.834,963.4675,2017-02-18,2017-02-18
5016,620,8,8,565,568.882,216.375,2018-06-23,2018-06-23
5017,620,8,6,1146,2467.573,1785.324,2017-06-24,2017-06-24
5018,620,8,1,1117,2163.881,1530.2335,2017-03-22,2017-03-22
5019,620,8,9,7,191.84,1.0475,2018-12-28,2018-12-28
5020,620,8,7,15,1251.834,12.0835,2018-02-20,2018-02-20
5021,620,8,7,11,1251.834,8.8615,2018-08-12,2018-08-12
5022,620,8,9,4,191.84,0.5985,2017-04-30,2017-04-30
5023,621,0,7,1129,64.926,13.624,2017-10-21,2017-10-21
5024,621,0,9,2403,1502.542,391.7295,2017-09-24,2017-09-24
5025,621,0,6,744,1373.149,111.1765,2018-05-18,2018-05-18
5026,621,0,0,568,1035.101,64.7155,2018-09-17,2018-09-17
5027,621,0,3,172,2646.458,48.698,2017-04-23,2017-04-23
5028,621,0,5,62,2958.194,19.5835,2017-06-01,2017-06-01
5029,621,0,9,24,1502.542,3.9125,2018-06-30,2018-06-30
5030,621,0,9,3,1502.542,0.489,2017-12-24,2017-12-24
5031,621,0,8,5,1337.98,0.7285,2018-07-02,2018-07-02
5032,621,0,3,1,2646.458,0.283,2018-04-28,2018-04-28
5033,622,2,0,523,1093.438,480.7465,2017-09-09,2017-09-09
5034,622,2,3,9,2607.866,19.23,2017-04-07,2017-04-07
5035,622,2,3,49,2607.866,104.6965,2018-07-28,2018-07-28
5036,622,2,3,21,2607.866,44.87,2017-10-26,2017-10-26
5037,622,2,9,10,1524.123,12.6545,2018-02-18,2018-02-18
5038,622,2,2,2,2742.816,4.4905,2017-08-26,2017-08-26
5039,622,2,8,1,1387.541,1.1555,2017-09-02,2017-09-02
5040,622,2,8,4,1387.541,4.6225,2018-11-23,2018-11-23
5041,622,2,3,2,2607.866,4.2735,2017-11-22,2017-11-22
5042,622,2,3,2,2607.866,4.2735,2017-03-13,2017-03-13
5043,623,1,7,511,387.461,46.4075,2017-04-17,2017-04-17
5044,623,1,7,98,387.461,8.9,2017-02-27,2017-02-27
5045,623,1,8,381,1507.057,123.1565,2017-08-21,2017-08-21
5046,623,1,5,13,3304.698,9.0535,2017-01-24,2017-01-24
5047,623,1,2,18,3137.899,11.9125,2018-05-28,2018-05-28
5048,623,1,2,1,3137.899,0.662,2017-04-20,2017-04-20
5049,624,0,7,672,64.926,59.1895,2018-03-29,2018-03-29
5050,624,0,5,264,2958.194,608.6465,2017-11-24,2017-11-24
5051,624,0,7,285,64.926,25.1025,2018-07-03,2018-07-03
5052,624,0,6,86,1373.149,93.8005,2018-08-03,2018-08-03
5053,624,0,4,2,1183.95,1.8915,2018-12-08,2018-12-08
5054,624,0,5,1,2958.194,2.3055,2017-05-19,2017-05-19
5055,624,0,2,5,2783.975,10.86,2018-05-18,2018-05-18
5056,625,9,5,539,3931.846,930.8135,2017-09-25,2017-09-25
5057,625,9,4,64,582.444,17.5545,2018-01-29,2018-01-29
5058,625,9,1,728,254.885,96.2625,2017-06-25,2017-06-25
5059,625,9,7,103,991.797,46.538,2018-05-10,2018-05-10
5060,625,9,0,60,99.613,3.893,2017-11-16,2017-11-16
5061,625,9,6,1,567.417,0.268,2018-04-01,2018-04-01
5062,626,5,8,3277,2638.873,1492.6575,2018-02-04,2018-02-04
5063,626,5,1,3886,3876.011,2584.4475,2017-05-11,2017-05-11
5064,626,5,3,813,144.865,26.837,2017-08-28,2017-08-28
5065,626,5,2,668,33.637,9.4645,2017-11-29,2017-11-29
5066,626,5,2,69,33.637,0.9775,2017-05-16,2017-05-16
5067,626,5,4,12,3626.114,7.473,2017-03-17,2017-03-17
5068,626,5,8,1,2638.873,0.4555,2018-09-25,2018-09-25
5069,626,5,6,5,4123.426,3.535,2018-10-10,2018-10-10
5070,626,5,7,3,2726.715,1.411,2018-10-13,2018-10-13
5071,627,3,3,1300,3294.129,2547.5575,2018-12-03,2018-12-03
5072,627,3,9,2392,1441.869,2091.1705,2018-07-01,2018-07-01
5073,627,3,7,2,1353.448,1.645,2017-05-08,2017-05-08
5074,627,3,1,1,1351.26,0.821,2017-08-22,2017-08-22
5075,627,3,7,1,1353.448,0.8225,2018-06-07,2018-06-07
5076,628,2,0,357,1093.438,298.522,2017-02-02,2017-02-02
5077,628,2,5,914,2907.22,1976.63,2017-03-08,2017-03-08
5078,628,2,8,44,1387.541,46.256,2018-09-22,2018-09-22
5079,628,2,2,31,2742.816,63.314,2018-11-17,2018-11-17
5080,628,2,8,2,1387.541,2.1025,2017-08-19,2017-08-19
5081,628,2,8,1,1387.541,1.0515,2018-08-31,2018-08-31
5082,628,2,0,2,1093.438,1.6725,2017-03-02,2017-03-02
5083,629,1,7,1916,387.461,254.6375,2017-03-24,2017-03-24
5084,629,1,4,141,1012.876,45.529,2017-08-26,2017-08-26
5085,629,1,2,388,3137.899,375.7715,2018-11-18,2018-11-18
5086,629,1,3,332,3000.983,307.727,2018-01-01,2018-01-01
5087,629,1,7,36,387.461,4.7845,2018-09-28,2018-09-28
5088,629,1,2,2,3137.899,1.937,2017-08-11,2017-08-11
5089,629,1,9,1,1774.702,0.5545,2018-06-16,2018-06-16
5090,630,9,6,279,567.417,141.494,2017-04-09,2017-04-09
5091,630,9,5,44,3931.846,143.9105,2017-05-16,2017-05-16
5092,630,9,9,9,2082.259,15.763,2018-01-29,2018-01-29
5093,630,9,9,90,2082.259,157.6295,2018-12-30,2018-12-30
5094,630,9,1,11,254.885,2.755,2017-08-28,2017-08-28
5095,630,9,9,1,2082.259,1.7515,2017-09-20,2017-09-20
5096,631,9,2,121,3726.327,355.313,2018-08-14,2018-08-14
5097,631,9,2,152,3726.327,446.3435,2017-08-01,2017-08-01
5098,631,9,2,18,3726.327,52.8565,2018-12-08,2018-12-08
5099,631,9,0,62,99.613,7.213,2017-09-01,2017-09-01
5100,631,9,3,12,3579.279,33.8655,2017-02-24,2017-02-24
5101,631,9,4,6,582.444,2.9505,2017-03-07,2017-03-07
5102,631,9,2,6,3726.327,17.619,2018-03-28,2018-03-28
5103,631,9,8,4,1633.209,5.2355,2018-07-14,2018-07-14
5104,631,9,2,1,3726.327,2.9365,2017-02-05,2017-02-05
5105,632,9,7,3511,991.797,1728.6525,2018-07-24,2018-07-24
5106,632,9,5,41,3931.846,77.1545,2017-10-10,2017-10-10
5107,632,9,0,103,99.613,7.283,2017-06-19,2017-06-19
5108,632,9,2,16,3726.327,28.555,2018-06-21,2018-06-21
5109,632,9,9,15,2082.259,15.1155,2018-03-26,2018-03-26
5110,632,9,8,1,1633.209,0.7955,2018-11-12,2018-11-12
5111,632,9,4,2,582.444,0.598,2017-02-02,2017-02-02
5112,632,9,4,1,582.444,0.299,2018-07-02,2018-07-02
5113,632,9,2,3,3726.327,5.354,2018-01-06,2018-01-06
5114,633,3,3,662,3294.129,393.1735,2018-01-18,2018-01-18
5115,633,3,2,123,3460.824,76.693,2017-12-27,2017-12-27
5116,633,3,3,651,3294.129,386.64,2017-11-17,2017-11-17
5117,633,3,0,133,1207.707,29.708,2018-04-17,2018-04-17
5118,633,3,4,4,551.84,0.4275,2018-05-25,2018-05-25
5119,633,3,9,46,1441.869,12.188,2017-07-22,2017-07-22
5120,634,6,6,6,3619.418,2.4965,2018-01-19,2018-01-19
5121,634,6,0,9,3404.419,3.5255,2017-03-15,2017-03-15
5122,634,6,2,16,1524.831,2.8575,2018-12-04,2018-12-04
5123,634,6,1,2,3467.988,0.798,2017-06-14,2017-06-14
5124,635,4,9,1437,6048.985,6973.707,2017-08-07,2017-08-07
5125,635,4,0,683,7779.087,4254.82,2018-06-07,2018-06-07
5126,635,4,5,97,3790.42,296.415,2017-04-08,2017-04-08
5127,635,4,7,231,6734.13,1246.9685,2017-12-28,2017-12-28
5128,635,4,3,17,4194.571,57.416,2018-09-16,2018-09-16
5129,635,4,0,15,7779.087,93.444,2017-11-03,2017-11-03
5130,635,4,2,15,4033.422,48.7375,2018-03-26,2018-03-26
5131,635,4,5,4,3790.42,12.2235,2018-09-18,2018-09-18
5132,635,4,4,3,7691.311,18.4795,2018-04-22,2018-04-22
5133,635,4,2,1,4033.422,3.249,2018-02-15,2018-02-15
5134,636,8,7,5,1251.834,0.9265,2017-07-10,2017-07-10
5135,636,8,0,233,2015.263,68.4755,2018-03-29,2018-03-29
5136,636,8,8,80,568.882,7.0455,2017-07-13,2017-07-13
5137,636,8,0,2,2015.263,0.588,2017-11-20,2017-11-20
5138,636,8,8,74,568.882,6.517,2017-03-03,2017-03-03
5139,636,8,3,58,1934.409,16.378,2017-07-18,2017-07-18
5140,636,8,4,1,1660.93,0.2435,2018-02-03,2018-02-03
5141,636,8,9,2,191.84,0.069,2017-03-26,2017-03-26
5142,636,8,6,1,2467.573,0.3585,2018-02-26,2018-02-26
5143,636,8,1,1,2163.881,0.315,2018-04-21,2018-04-21
5144,637,7,3,1509,1934.409,2992.377,2017-04-27,2017-04-27
5145,637,7,5,1080,2457.793,2706.5205,2017-06-10,2017-06-10
5146,637,7,6,353,2467.573,888.081,2017-08-26,2017-08-26
5147,637,7,3,177,1934.409,350.9945,2018-03-31,2018-03-31
5148,637,7,6,225,2467.573,566.0575,2018-05-07,2018-05-07
5149,637,7,1,41,2163.881,90.7055,2017-10-28,2017-10-28
5150,637,7,5,70,2457.793,175.4225,2018-06-01,2018-06-01
